sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max,a_fast_growth,a_medium_nut_and_cm
10.71533203125,0.01513671875,0.77099609375,NaN,NaN,NaN,NaN,NaN
4.21533203125,0.11513671875,0.27099609375,0.0319034881433375,-3.44503992898307,0.262900881903211,0.109647129977049,0.0812018859039228
13.96533203125,0.06513671875,0.02099609375,0.0493231672301311,-3.00936138478091,0.0912060328044287,0.0437284780874044,0.0329008573590259
7.46533203125,0.16513671875,0.52099609375,NaN,NaN,NaN,NaN,NaN
5.84033203125,0.04013671875,0.39599609375,0.00360813280588512,-5.62456486873271,0.122062574812692,0.0542185592973816,0.0404071703156643
12.34033203125,0.14013671875,0.89599609375,NaN,NaN,NaN,NaN,NaN
2.59033203125,0.09013671875,0.64599609375,NaN,NaN,NaN,NaN,NaN
9.09033203125,0.19013671875,0.14599609375,0.0344795444763313,-3.36738904451721,0.200084339384054,0.0933805705715211,0.0699918356254382
7.87158203125,0.00888671875,0.73974609375,NaN,NaN,NaN,NaN,NaN
14.37158203125,0.10888671875,0.23974609375,0.0135417652065757,-4.30197665023354,0.116027632275799,0.055740007937643,0.041924037445447
4.62158203125,0.05888671875,0.48974609375,NaN,NaN,NaN,NaN,NaN
11.12158203125,0.15888671875,0.98974609375,NaN,NaN,NaN,NaN,NaN
9.49658203125,0.03388671875,0.11474609375,0.031552331274322,-3.45610780130409,0.0822845721518033,0.0385111872736347,0.0288969036501822
2.99658203125,0.13388671875,0.61474609375,NaN,NaN,NaN,NaN,NaN
12.74658203125,0.08388671875,0.86474609375,NaN,NaN,NaN,NaN,NaN
6.24658203125,0.18388671875,0.36474609375,0.0106398066950098,-4.54315296299591,0.249640717975313,0.111911915336986,0.0835226307522463
11.93408203125,0.02138671875,0.30224609375,0.00805381467653939,-4.82160942693192,0.0571561840454797,0.0271806526497998,0.0204201158652235
5.43408203125,0.12138671875,0.80224609375,NaN,NaN,NaN,NaN,NaN
8.68408203125,0.07138671875,0.55224609375,0.00368614967654208,-5.60317281379223,0.126047828478955,0.0585922339135493,0.0438882229660312
2.18408203125,0.17138671875,0.05224609375,NaN,NaN,NaN,NaN,NaN
3.80908203125,0.04638671875,0.92724609375,NaN,NaN,NaN,NaN,NaN
10.30908203125,0.14638671875,0.42724609375,0.00163263545180105,-6.41755972824891,0.162868999581921,0.0767198230774341,0.0575656379412034
7.05908203125,0.09638671875,0.17724609375,0.0285788457022769,-3.55508849559986,0.166791552625479,0.0759505148847573,0.056763320886051
13.55908203125,0.19638671875,0.67724609375,NaN,NaN,NaN,NaN,NaN
14.16845703125,0.00576171875,0.97412109375,NaN,NaN,NaN,NaN,NaN
7.66845703125,0.10576171875,0.47412109375,0.00133169434652025,-6.6213032027755,0.165728438111303,0.0761483563208092,0.0569718115667238
10.91845703125,0.05576171875,0.22412109375,0.0153112645659286,-4.17916647534086,0.097180584777527,0.0459646697153234,0.034496302887088
4.41845703125,0.15576171875,0.72412109375,NaN,NaN,NaN,NaN,NaN
2.79345703125,0.03076171875,0.34912109375,NaN,NaN,NaN,NaN,NaN
9.29345703125,0.13076171875,0.84912109375,NaN,NaN,NaN,NaN,NaN
6.04345703125,0.08076171875,0.59912109375,NaN,NaN,NaN,NaN,NaN
12.54345703125,0.18076171875,0.09912109375,0.0383127971927324,-3.26197130824611,0.161453107643174,0.0770270806533218,0.0578937203356195
6.85595703125,0.01826171875,0.03662109375,0.0497252504751005,-3.00124241704814,0.0739953748628053,0.0335663855625217,0.0250711883184748
13.35595703125,0.11826171875,0.53662109375,0.0047008065943971,-5.36002116916127,0.126017903396634,0.0603049168999716,0.0453369313451198
3.60595703125,0.06826171875,0.78662109375,NaN,NaN,NaN,NaN,NaN
10.10595703125,0.16826171875,0.28662109375,0.0108541376274529,-4.52320892353805,0.17665065392093,0.083092938753673,0.062373626766193
11.73095703125,0.04326171875,0.66162109375,0.0172690374849172,-4.05884012173414,0.0820939087217019,0.0389974424412841,0.0293093023858482
5.23095703125,0.14326171875,0.16162109375,0.0454669580294916,-3.09076941398814,0.249113449049667,0.108684532491865,0.0808701035830956
14.98095703125,0.09326171875,0.41162109375,0.00323925622184929,-5.73241153668872,0.104886935302211,0.0504739992617715,0.0379834621042327
8.48095703125,0.19326171875,0.91162109375,NaN,NaN,NaN,NaN,NaN
8.88720703125,0.01201171875,0.44287109375,0.00280127103409883,-5.87768202405133,0.0509895159560556,0.0237462003543976,0.0177928286714269
2.38720703125,0.11201171875,0.94287109375,NaN,NaN,NaN,NaN,NaN
12.13720703125,0.06201171875,0.69287109375,0.0208514782016792,-3.87033043628737,0.0963678688348364,0.0458743684007651,0.034469262273369
5.63720703125,0.16201171875,0.19287109375,0.0373792991381525,-3.28663822677864,0.251320698704034,0.111028287454932,0.0827031025840431
7.26220703125,0.03701171875,0.81787109375,NaN,NaN,NaN,NaN,NaN
13.76220703125,0.13701171875,0.31787109375,0.00658610320012569,-5.02279342552946,0.133365205066557,0.0639289168708223,0.0480714086506794
4.01220703125,0.08701171875,0.06787109375,0.0766978812656183,-2.56788119464603,0.237889372326215,0.0979519468146356,0.0724751405054098
10.51220703125,0.18701171875,0.56787109375,0.00422971661026482,-5.46562028337749,0.181953204068667,0.0858485884278769,0.0644345145485787
4.82470703125,0.02451171875,0.50537109375,0.0021052497934647,-6.16332115215906,0.109311638433785,0.0469814641309143,0.0348902413431825
11.32470703125,0.12451171875,0.00537109375,0.0588911716764403,-2.8320640862066,0.142142662319217,0.0673870002702659,0.0506134392273248
8.07470703125,0.07451171875,0.25537109375,0.0138460146100257,-4.27975784154661,0.134698792873076,0.0622097293263729,0.0465662316351149
14.57470703125,0.17451171875,0.75537109375,NaN,NaN,NaN,NaN,NaN
12.94970703125,0.04951171875,0.13037109375,0.0278757194778413,-3.57999923867069,0.0829911774445592,0.0396329307556708,0.0298119839062543
6.44970703125,0.14951171875,0.63037109375,NaN,NaN,NaN,NaN,NaN
9.69970703125,0.09951171875,0.88037109375,NaN,NaN,NaN,NaN,NaN
3.19970703125,0.19951171875,0.38037109375,NaN,NaN,NaN,NaN,NaN
4.95166015625,0.00068359375,0.87841796875,NaN,NaN,NaN,NaN,NaN
11.45166015625,0.10068359375,0.37841796875,0.00318371361830518,-5.74970695904483,0.126987503806987,0.0602324980376942,0.0452519859370913
8.20166015625,0.05068359375,0.12841796875,0.0317108267405246,-3.4510971188536,0.110029735328775,0.0508846141486361,0.0380833011060404
14.70166015625,0.15068359375,0.62841796875,0.0120936710863516,-4.41507301393293,0.134744745098236,0.0647875356046579,0.0487501311273804
13.07666015625,0.02568359375,0.25341796875,0.0119901487259805,-4.42366990585113,0.0594337165547843,0.0284049316233805,0.0213572055342938
6.57666015625,0.12568359375,0.75341796875,NaN,NaN,NaN,NaN,NaN
9.82666015625,0.07568359375,0.50341796875,0.00230369181393296,-6.07324230640915,0.120471529514541,0.05654488374161,0.0424401878688813
3.32666015625,0.17568359375,0.00341796875,0.1359693035143,-1.99532612817597,0.398921969623965,0.154614563442901,0.113790452279619
9.01416015625,0.01318359375,0.06591796875,0.0393712081073518,-3.23472048850919,0.0529482977730676,0.0246915925341202,0.0185111945224381
2.51416015625,0.11318359375,0.56591796875,NaN,NaN,NaN,NaN,NaN
12.26416015625,0.06318359375,0.81591796875,NaN,NaN,NaN,NaN,NaN
5.76416015625,0.16318359375,0.31591796875,0.0168782030027868,-4.08173225266217,0.248341054308518,0.110087713782547,0.0820297964673154
7.38916015625,0.03818359375,0.69091796875,NaN,NaN,NaN,NaN,NaN
13.88916015625,0.13818359375,0.19091796875,NaN,NaN,NaN,NaN,NaN
4.13916015625,0.08818359375,0.44091796875,NaN,NaN,NaN,NaN,NaN
10.63916015625,0.18818359375,0.94091796875,NaN,NaN,NaN,NaN,NaN
6.17041015625,0.00693359375,0.40966796875,0.00203897078349452,-6.19531011633283,0.0488883819652169,0.0218703757965513,0.0163320977127756
12.67041015625,0.10693359375,0.90966796875,NaN,NaN,NaN,NaN,NaN
2.92041015625,0.05693359375,0.65966796875,NaN,NaN,NaN,NaN,NaN
9.42041015625,0.15693359375,0.15966796875,0.0297068551832818,-3.51637744555508,0.177911065225167,0.0832576287694905,0.0624238968107836
11.04541015625,0.03193359375,0.78466796875,NaN,NaN,NaN,NaN,NaN
4.54541015625,0.13193359375,0.28466796875,0.0277220106245001,-3.58552857393948,0.26526970905062,0.11259421293239,0.0835291765423682
14.29541015625,0.08193359375,0.03466796875,0.0468999413982983,-3.05973885303392,0.100942999133753,0.0484782042813823,0.0364601326115572
7.79541015625,0.18193359375,0.53466796875,NaN,NaN,NaN,NaN,NaN
13.48291015625,0.01943359375,0.59716796875,0.0135570050574476,-4.30085188683431,0.0508189771735983,0.0243210643656643,0.0182877691055012
6.98291015625,0.11943359375,0.09716796875,0.0469646400262262,-3.05836030028927,0.186971813234511,0.0850291580107954,0.0635319510342444
10.23291015625,0.06943359375,0.34716796875,0.00467221617697973,-5.36612176376902,0.112647041435,0.0530463018867926,0.0398087607395751
3.73291015625,0.16943359375,0.84716796875,NaN,NaN,NaN,NaN,NaN
2.10791015625,0.04443359375,0.22216796875,NaN,NaN,NaN,NaN,NaN
8.60791015625,0.14443359375,0.72216796875,NaN,NaN,NaN,NaN,NaN
5.35791015625,0.09443359375,0.97216796875,NaN,NaN,NaN,NaN,NaN
11.85791015625,0.19443359375,0.47216796875,0.0013590112001299,-6.60099790239757,0.172973106712545,0.0822104996649312,0.061771661114094
12.46728515625,0.00380859375,0.17529296875,0.020453529807135,-3.88959980468228,0.0235091603411754,0.0112065061578034,0.00842177443284141
5.96728515625,0.10380859375,0.67529296875,NaN,NaN,NaN,NaN,NaN
9.21728515625,0.05380859375,0.92529296875,NaN,NaN,NaN,NaN,NaN
2.71728515625,0.15380859375,0.42529296875,NaN,NaN,NaN,NaN,NaN
4.34228515625,0.02880859375,0.55029296875,NaN,NaN,NaN,NaN,NaN
10.84228515625,0.12880859375,0.05029296875,0.0488543413955098,-3.01891203247682,0.148291015876026,0.0701143580125152,0.0526451272781379
7.59228515625,0.07880859375,0.30029296875,0.00967280822238071,-4.63843660605283,0.143974785342318,0.0660809389164777,0.0494250001075522
14.09228515625,0.17880859375,0.80029296875,NaN,NaN,NaN,NaN,NaN
8.40478515625,0.01630859375,0.86279296875,NaN,NaN,NaN,NaN,NaN
14.90478515625,0.11630859375,0.36279296875,0.00421494376058386,-5.46911903030206,0.11746749629642,0.0565143451008436,0.0425324069372355
5.15478515625,0.06630859375,0.11279296875,0.0478186698044267,-3.04033913405933,0.171295187618825,0.0745508873580715,0.0554384579199639
11.65478515625,0.16630859375,0.61279296875,NaN,NaN,NaN,NaN,NaN
10.02978515625,0.04130859375,0.48779296875,0.00285642704085068,-5.85818372157503,0.0879255261353369,0.0413396045646642,0.0310218576874855
3.52978515625,0.14130859375,0.98779296875,NaN,NaN,NaN,NaN,NaN
13.27978515625,0.09130859375,0.73779296875,NaN,NaN,NaN,NaN,NaN
6.77978515625,0.19130859375,0.23779296875,0.0249669809091915,-3.69020109072331,0.241227641849085,0.109298715333975,0.0816553576581862
10.43603515625,0.01005859375,0.64404296875,0.0165995022265783,-4.09838257041995,0.0423679934588073,0.0199818139279205,0.0149960884484235
3.93603515625,0.11005859375,0.14404296875,0.0618947501164686,-2.78231991522327,0.271847038907261,0.111339619533052,0.0823264747811929
13.68603515625,0.06005859375,0.39404296875,0.00375088116822177,-5.5857644884104,0.08857240295989,0.0424295790325804,0.0319282518659729
7.18603515625,0.16005859375,0.89404296875,NaN,NaN,NaN,NaN,NaN
5.56103515625,0.03505859375,0.01904296875,0.0626112388315444,-2.77081048294016,0.11802755743007,0.0520075249674932,0.038746820919912
12.06103515625,0.13505859375,0.51904296875,0.00297371847340345,-5.81794209803308,0.142743571614998,0.0679287880283597,0.0510512140669506
2.31103515625,0.08505859375,0.76904296875,NaN,NaN,NaN,NaN,NaN
8.81103515625,0.18505859375,0.26904296875,0.0148270725902374,-4.21130054014402,0.201175312616557,0.0936234174245385,0.0701675375354867
3.12353515625,0.02255859375,0.33154296875,0.0251950793241091,-3.68110656844774,0.15206168422792,0.0574247866060694,0.042179534285826
9.62353515625,0.12255859375,0.83154296875,NaN,NaN,NaN,NaN,NaN
6.37353515625,0.07255859375,0.58154296875,NaN,NaN,NaN,NaN,NaN
12.87353515625,0.17255859375,0.08154296875,NaN,NaN,NaN,NaN,NaN
14.49853515625,0.04755859375,0.95654296875,NaN,NaN,NaN,NaN,NaN
7.99853515625,0.14755859375,0.45654296875,0.00173091038674856,-6.35910777377082,0.19068829801286,0.0879595550510798,0.0658582131812862
11.24853515625,0.09755859375,0.20654296875,0.0183386372680289,-3.9987451187297,0.126317582667975,0.0598671446323803,0.0449628938011037
4.74853515625,0.19755859375,0.70654296875,NaN,NaN,NaN,NaN,NaN
11.55322265625,0.00224609375,0.29248046875,0.0094609076279267,-4.66058695676519,0.0188669479799794,0.0089737387715636,0.00672601749697105
5.05322265625,0.10224609375,0.79248046875,NaN,NaN,NaN,NaN,NaN
14.80322265625,0.05224609375,0.54248046875,0.00791430473392071,-4.83908343108412,0.0790430825414874,0.0380049417656341,0.0286099795997316
8.30322265625,0.15224609375,0.04248046875,0.0580628642519991,-2.84622898898106,0.189242777083584,0.0875973170991223,0.0656176007383422
6.67822265625,0.02724609375,0.91748046875,NaN,NaN,NaN,NaN,NaN
13.17822265625,0.12724609375,0.41748046875,0.00223627455010859,-6.10294394495293,0.131716156165334,0.0629881743407106,0.0473842711768545
3.42822265625,0.07724609375,0.16748046875,0.0606550852254478,-2.80255180167496,0.257161056597914,0.100803538983303,0.074246077899183
9.92822265625,0.17724609375,0.66748046875,NaN,NaN,NaN,NaN,NaN
2.61572265625,0.01474609375,0.72998046875,NaN,NaN,NaN,NaN,NaN
9.11572265625,0.11474609375,0.22998046875,0.0173031157980784,-4.05686868976,0.155160377250281,0.0724354684363013,0.0542877502890923
5.86572265625,0.06474609375,0.47998046875,0.00192664468206527,-6.25197529572383,0.154568334686672,0.0686801164303106,0.0511980227283035
12.36572265625,0.16474609375,0.97998046875,NaN,NaN,NaN,NaN,NaN
13.99072265625,0.03974609375,0.10498046875,0.0315821542246555,-3.45516305764091,0.0711607420342667,0.0341260239799457,0.0256711819109521
7.49072265625,0.13974609375,0.60498046875,NaN,NaN,NaN,NaN,NaN
10.74072265625,0.08974609375,0.85498046875,NaN,NaN,NaN,NaN,NaN
4.24072265625,0.18974609375,0.35498046875,NaN,NaN,NaN,NaN,NaN
12.77197265625,0.00849609375,0.76123046875,0.0371933833341107,-3.29162440088593,0.0346456986176291,0.0165254381691027,0.0124233554996755
6.27197265625,0.10849609375,0.26123046875,0.0186412578180128,-3.9823779924942,0.191235781939139,0.0857820052923749,0.0640327463013133
9.52197265625,0.05849609375,0.01123046875,0.0553347958560311,-2.89435334850991,0.107934683054555,0.0505520757693436,0.0378958331578568
3.02197265625,0.15849609375,0.51123046875,NaN,NaN,NaN,NaN,NaN
4.64697265625,0.03349609375,0.38623046875,0.00691227859335944,-4.9744559425404,0.131441139096102,0.0560456123730252,0.0415939878780814
11.14697265625,0.13349609375,0.88623046875,NaN,NaN,NaN,NaN,NaN
7.89697265625,0.08349609375,0.63623046875,NaN,NaN,NaN,NaN,NaN
14.39697265625,0.18349609375,0.13623046875,NaN,NaN,NaN,NaN,NaN
7.08447265625,0.02099609375,0.19873046875,0.0196745957883862,-3.92842702931735,0.0776711800987414,0.0353679497094398,0.0264467786894322
13.58447265625,0.12099609375,0.69873046875,NaN,NaN,NaN,NaN,NaN
3.83447265625,0.07099609375,0.94873046875,NaN,NaN,NaN,NaN,NaN
10.33447265625,0.17099609375,0.44873046875,0.00133427903895901,-6.61936417873072,0.175764299596001,0.082818948074452,0.0621559954542123
8.70947265625,0.04599609375,0.57373046875,0.00562508161876737,-5.18051982099383,0.10100569231718,0.0469635645877341,0.0351898446699015
2.20947265625,0.14599609375,0.07373046875,NaN,NaN,NaN,NaN,NaN
11.95947265625,0.09599609375,0.32373046875,0.00614837636044873,-5.09156723845064,0.120950124230986,0.0575377706786996,0.0432271847445179
5.45947265625,0.19599609375,0.82373046875,NaN,NaN,NaN,NaN,NaN
5.66259765625,0.00537109375,0.52685546875,0.00218093866494878,-6.12799991460248,0.0456121220983888,0.0201645560466167,0.0150142843499709
12.16259765625,0.10537109375,0.02685546875,0.0514499466236467,-2.96714585414389,0.125476451136819,0.0597300348137251,0.0448988515769982
2.41259765625,0.05537109375,0.27685546875,NaN,NaN,NaN,NaN,NaN
8.91259765625,0.15537109375,0.77685546875,NaN,NaN,NaN,NaN,NaN
10.53759765625,0.03037109375,0.15185546875,0.0246010031100848,-3.70496806004246,0.0732135552963277,0.0345504528458369,0.0259508039759025
4.03759765625,0.13037109375,0.65185546875,NaN,NaN,NaN,NaN,NaN
13.78759765625,0.08037109375,0.90185546875,NaN,NaN,NaN,NaN,NaN
7.28759765625,0.18037109375,0.40185546875,0.00509948041061628,-5.27861662471332,0.223549963173714,0.102145996200576,0.0763845929864824
14.60009765625,0.01787109375,0.46435546875,0.00627606057479002,-5.07101279234308,0.0465838555222949,0.0224036400668094,0.016847628143841
8.10009765625,0.11787109375,0.96435546875,NaN,NaN,NaN,NaN,NaN
11.35009765625,0.06787109375,0.71435546875,NaN,NaN,NaN,NaN,NaN
4.85009765625,0.16787109375,0.21435546875,0.0404938381660994,-3.20660546049165,0.284963727394751,0.122574548934443,0.0910737308618899
3.22509765625,0.04287109375,0.83935546875,NaN,NaN,NaN,NaN,NaN
9.72509765625,0.14287109375,0.33935546875,0.00592763216626554,-5.12813044313866,0.166548135649793,0.0781440545848019,0.0586150605496414
6.47509765625,0.09287109375,0.08935546875,0.0485299919383511,-3.02557328168184,0.173226437843839,0.0780225786238234,0.0582660885312389
12.97509765625,0.19287109375,0.58935546875,0.00677025658420448,-4.99521629259823,0.163592836078242,0.0781600455901692,0.0587754117628421
3.63134765625,0.01162109375,0.05810546875,0.0645684933579242,-2.74002870608472,0.0946700443972413,0.0378466936674119,0.0279182196571674
10.13134765625,0.11162109375,0.55810546875,0.00422490909611059,-5.46675753411794,0.143655879532435,0.0676077550477745,0.050720248537907
6.88134765625,0.06162109375,0.80810546875,NaN,NaN,NaN,NaN,NaN
13.38134765625,0.16162109375,0.30810546875,0.00744610175336066,-4.90006463811858,0.147155734331744,0.070432758739024,0.052955474980964
11.75634765625,0.03662109375,0.68310546875,0.0205277202065964,-3.88597910104408,0.0754422983729465,0.0358394437532335,0.026939154251538
5.25634765625,0.13662109375,0.18310546875,0.0399981390483879,-3.21892234974077,0.242430176782203,0.105861867293933,0.0787734412428426
8.50634765625,0.08662109375,0.43310546875,0.00151107977575349,-6.49493080042508,0.140630868290742,0.0652561752063501,0.0488880494783721
2.00634765625,0.18662109375,0.93310546875,NaN,NaN,NaN,NaN,NaN
9.31884765625,0.02412109375,0.99560546875,NaN,NaN,NaN,NaN,NaN
2.81884765625,0.12412109375,0.49560546875,NaN,NaN,NaN,NaN,NaN
12.56884765625,0.07412109375,0.24560546875,0.0128250364638329,-4.35635604474549,0.103276320528393,0.0492591281625956,0.0370196970400632
6.06884765625,0.17412109375,0.74560546875,NaN,NaN,NaN,NaN,NaN
7.69384765625,0.04912109375,0.37060546875,0.00362944545864883,-5.61867540858777,0.112732744424944,0.0518026368335338,0.0387612083967323
14.19384765625,0.14912109375,0.87060546875,NaN,NaN,NaN,NaN,NaN
4.44384765625,0.09912109375,0.62060546875,NaN,NaN,NaN,NaN,NaN
10.94384765625,0.19912109375,0.12060546875,0.0365730944420218,-3.30844243344628,0.183374383068087,0.0867436377489395,0.0651259794974404
7.94775390625,0.00146484375,0.12451171875,0.0279136238779066,-3.57864039830377,0.0190690485859807,0.00881449693526213,0.00658458284074537
14.44775390625,0.10146484375,0.62451171875,0.0127999922911097,-4.3583107103138,0.111659945725137,0.0536339698452838,0.0403640711870162
4.69775390625,0.05146484375,0.87451171875,NaN,NaN,NaN,NaN,NaN
11.19775390625,0.15146484375,0.37451171875,0.00339208715342635,-5.68630986756583,0.157808630573959,0.0747700371573913,0.0561478708342146
9.57275390625,0.02646484375,0.74951171875,NaN,NaN,NaN,NaN,NaN
3.07275390625,0.12646484375,0.24951171875,NaN,NaN,NaN,NaN,NaN
12.82275390625,0.07646484375,0.49951171875,0.00376792933926214,-5.58122967529361,0.103703490864805,0.0495227150135589,0.0372254222099318
6.32275390625,0.17646484375,0.99951171875,NaN,NaN,NaN,NaN,NaN
12.01025390625,0.01396484375,0.93701171875,NaN,NaN,NaN,NaN,NaN
5.51025390625,0.11396484375,0.43701171875,0.00545996885580756,-5.21031219330614,0.214137484458057,0.0942576027199112,0.0701813115103726
8.76025390625,0.06396484375,0.18701171875,0.021919246677697,-3.82039018438626,0.11869183492399,0.0552180365273038,0.0413712150096023
2.26025390625,0.16396484375,0.68701171875,NaN,NaN,NaN,NaN,NaN
3.88525390625,0.03896484375,0.31201171875,0.0200151893909471,-3.91126382413185,0.163529240896794,0.0667389984120078,0.0493198926967757
10.38525390625,0.13896484375,0.81201171875,NaN,NaN,NaN,NaN,NaN
7.13525390625,0.08896484375,0.56201171875,NaN,NaN,NaN,NaN,NaN
13.63525390625,0.18896484375,0.06201171875,NaN,NaN,NaN,NaN,NaN
3.47900390625,0.00771484375,0.59326171875,NaN,NaN,NaN,NaN,NaN
9.97900390625,0.10771484375,0.09326171875,0.0394602573611144,-3.23246125633305,0.142407333137283,0.0669467637333893,0.0502278666145138
6.72900390625,0.05771484375,0.34326171875,0.00630996926146226,-5.06562447384147,0.133138440136144,0.0602665440638995,0.0450277340156206
13.22900390625,0.15771484375,0.84326171875,NaN,NaN,NaN,NaN,NaN
14.85400390625,0.03271484375,0.21826171875,0.0155995960528489,-4.16051025911005,0.0624252799532717,0.0300228120711297,0.0225931064240788
8.35400390625,0.13271484375,0.71826171875,NaN,NaN,NaN,NaN,NaN
11.60400390625,0.08271484375,0.96826171875,NaN,NaN,NaN,NaN,NaN
5.10400390625,0.18271484375,0.46826171875,NaN,NaN,NaN,NaN,NaN
10.79150390625,0.02021484375,0.40576171875,0.00364119631757729,-5.61544299265484,0.058898216670059,0.0278268510030714,0.0209097338569961
4.29150390625,0.12021484375,0.90576171875,NaN,NaN,NaN,NaN,NaN
14.04150390625,0.07021484375,0.65576171875,0.0172503133960231,-4.0599249677844,0.0943921623736095,0.0452913890086651,0.0340564204837342
7.54150390625,0.17021484375,0.15576171875,0.0358227539670416,-3.32917200180296,0.212494793895114,0.0974300459526245,0.0729064903135092
5.91650390625,0.04521484375,0.78076171875,NaN,NaN,NaN,NaN,NaN
12.41650390625,0.14521484375,0.28076171875,0.00995059838256424,-4.61012259066873,0.14555482957708,0.0693842876197047,0.0521506352964246
2.66650390625,0.09521484375,0.03076171875,0.135138702139307,-2.00145360472762,0.372441001967732,0.129336973401306,0.0944452200529066
9.16650390625,0.19521484375,0.53076171875,NaN,NaN,NaN,NaN,NaN
8.55712890625,0.00458984375,0.82763671875,NaN,NaN,NaN,NaN,NaN
2.05712890625,0.10458984375,0.32763671875,NaN,NaN,NaN,NaN,NaN
11.80712890625,0.05458984375,0.07763671875,0.0380787904540035,-3.26809783285116,0.0918895185502272,0.0436759856457913,0.0328109204984126
5.30712890625,0.15458984375,0.57763671875,NaN,NaN,NaN,NaN,NaN
6.93212890625,0.02958984375,0.45263671875,0.00126175480979696,-6.67525182074644,0.093506672662243,0.0424913530978722,0.0317372718227483
13.43212890625,0.12958984375,0.95263671875,NaN,NaN,NaN,NaN,NaN
3.68212890625,0.07958984375,0.70263671875,NaN,NaN,NaN,NaN,NaN
10.18212890625,0.17958984375,0.20263671875,0.0221171357005425,-3.81140259983801,0.181703719379652,0.0855273818166964,0.0641972509741304
4.49462890625,0.01708984375,0.14013671875,0.0380826088520105,-3.26799756163648,0.0963152455734688,0.0407844857608739,0.0302437491944829
10.99462890625,0.11708984375,0.64013671875,NaN,NaN,NaN,NaN,NaN
7.74462890625,0.06708984375,0.89013671875,NaN,NaN,NaN,NaN,NaN
14.24462890625,0.16708984375,0.39013671875,0.00281798670673234,-5.87173258278706,0.144431244037343,0.0693315112769046,0.0521829457986643
12.61962890625,0.04208984375,0.51513671875,0.00551486108541176,-5.20030881509585,0.077646702842997,0.0370612254192225,0.0278340130666144
6.11962890625,0.14208984375,0.01513671875,0.0758864229915762,-2.57851749079791,0.222492150922808,0.0994874360883163,0.0742267501045632
9.36962890625,0.09208984375,0.26513671875,0.0120778319724945,-4.4163835750582,0.136733050010409,0.0639509840007095,0.0479538533031995
2.86962890625,0.19208984375,0.76513671875,NaN,NaN,NaN,NaN,NaN
13.83837890625,0.01083984375,0.35888671875,0.00653977312027474,-5.02985280520427,0.0374002208313285,0.0179212670102968,0.0135142544707987
7.33837890625,0.11083984375,0.85888671875,NaN,NaN,NaN,NaN,NaN
10.58837890625,0.06083984375,0.60888671875,0.009606813634703,-4.64528267864943,0.103344229836863,0.0487886706350513,0.0366263836680986
4.08837890625,0.16083984375,0.10888671875,0.076407602733862,-2.57167307553735,0.318490055265611,0.131785064491181,0.0975403776518484
2.46337890625,0.03583984375,0.98388671875,NaN,NaN,NaN,NaN,NaN
8.96337890625,0.13583984375,0.48388671875,0.00128519367507735,-6.65684585208751,0.170585512033783,0.0795035096054043,0.059579586940477
5.71337890625,0.08583984375,0.23388671875,0.0233580561176546,-3.7568133386261,0.181228461020699,0.0802246490449842,0.0597944012327859
12.21337890625,0.18583984375,0.73388671875,NaN,NaN,NaN,NaN,NaN
6.52587890625,0.02333984375,0.67138671875,NaN,NaN,NaN,NaN,NaN
13.02587890625,0.12333984375,0.17138671875,0.0231959960977582,-3.76377559719704,0.130536219241897,0.062396754638701,0.0469142961414919
3.27587890625,0.07333984375,0.42138671875,NaN,NaN,NaN,NaN,NaN
9.77587890625,0.17333984375,0.92138671875,NaN,NaN,NaN,NaN,NaN
11.40087890625,0.04833984375,0.04638671875,0.0444187653186927,-3.11409325651916,0.0882354876248298,0.0418365532182808,0.0314355507065823
4.90087890625,0.14833984375,0.54638671875,NaN,NaN,NaN,NaN,NaN
14.65087890625,0.09833984375,0.79638671875,NaN,NaN,NaN,NaN,NaN
8.15087890625,0.19833984375,0.29638671875,0.0130988286707572,-4.33523246721876,0.218464731690645,0.1009663189368,0.0756064721831364
14.34619140625,0.00302734375,0.71044921875,0.0314228604669644,-3.46021961061156,0.0193545794642086,0.00929674489888099,0.00699397560437994
7.84619140625,0.10302734375,0.21044921875,0.0215705282736933,-3.83642732775009,0.161246541192399,0.0742556690988004,0.0555631442185216
11.09619140625,0.05302734375,0.46044921875,0.00260103135861806,-5.95184723621842,0.0938706799702732,0.0444475077338644,0.0333788205848713
4.59619140625,0.15302734375,0.96044921875,NaN,NaN,NaN,NaN,NaN
2.97119140625,0.02802734375,0.08544921875,0.0802717356162346,-2.5223377048445,0.178540947394536,0.0658722572432443,0.0483134216773856
9.47119140625,0.12802734375,0.58544921875,0.00537697655350801,-5.22562904167963,0.160187141008171,0.0749906002035297,0.0562297291958285
6.22119140625,0.07802734375,0.83544921875,NaN,NaN,NaN,NaN,NaN
12.72119140625,0.17802734375,0.33544921875,0.00558341436706947,-5.18795479597951,0.15895510195533,0.0758895277102965,0.0570524538894339
5.40869140625,0.01552734375,0.27294921875,0.0128611959391157,-4.35354056767579,0.0801049850650533,0.0351412585986225,0.0261614808176406
11.90869140625,0.11552734375,0.77294921875,NaN,NaN,NaN,NaN,NaN
2.15869140625,0.06552734375,0.52294921875,NaN,NaN,NaN,NaN,NaN
8.65869140625,0.16552734375,0.02294921875,0.0630639758711874,-2.76360557783295,0.192308246474925,0.0893497171089612,0.0669617397450907
10.28369140625,0.04052734375,0.89794921875,NaN,NaN,NaN,NaN,NaN
