sigma,a_sat,q,goodness_fit,log_goodness_fit,a_max,a_fast_growth,a_medium_nut_and_cm
13.3388671875,0.140576171875,0.43734130859375,0.00195440015782849,-6.23767195726528,0.13749517650565,0.0657813712921092,0.0494853259690825
4.3388671875,0.090576171875,0.47484130859375,NaN,NaN,NaN,NaN,NaN
10.3388671875,0.190576171875,0.39984130859375,0.00267515706790306,-5.92374718338483,0.185477484898834,0.087408368606911,0.0656043660106185
7.7138671875,0.009326171875,0.47015380859375,0.00233885845613399,-6.05809230790379,0.0490380527821203,0.0225405714840761,0.0168608853572204
13.7138671875,0.109326171875,0.39515380859375,0.00297626757354412,-5.8170852555879,0.119368007795805,0.0572074845991422,0.043014874263488
4.7138671875,0.059326171875,0.35765380859375,0.0110115461359612,-4.50881090795606,0.173040545472995,0.0740039766372367,0.0549646439923732
10.7138671875,0.159326171875,0.43265380859375,0.00153192844940892,-6.48122791279558,0.166087430167067,0.0784433829975784,0.0589160866038601
9.2138671875,0.034326171875,0.41390380859375,0.00232860211669767,-6.06248714136166,0.0843170610025828,0.0393856625963062,0.0295306097654909
3.2138671875,0.134326171875,0.48890380859375,NaN,NaN,NaN,NaN,NaN
12.2138671875,0.084326171875,0.45140380859375,0.00232949020712021,-6.06210583057107,0.111972230456637,0.053324841852493,0.0400744737296677
6.2138671875,0.184326171875,0.37640380859375,0.00977159934538635,-4.62827512669464,0.250819177683849,0.112392983639065,0.0838502473399523
12.9638671875,0.021826171875,0.38577880859375,0.00488497632988399,-5.32159083896812,0.0550687006884111,0.026306925618033,0.0197969169261086
6.9638671875,0.121826171875,0.46077880859375,0.00211146528249361,-6.16037312583125,0.189186903239591,0.0859913444291508,0.0642779581298098
9.9638671875,0.071826171875,0.49827880859375,0.00230342247361557,-6.07335923006283,0.11638863639742,0.0546988501728078,0.0410431462705534
3.9638671875,0.171826171875,0.42327880859375,NaN,NaN,NaN,NaN,NaN
5.4638671875,0.046826171875,0.44202880859375,0.00266522828577416,-5.92746556432975,0.138088975579316,0.0606820936878664,0.0451895228093216
11.4638671875,0.146826171875,0.36702880859375,0.00371722744349165,-5.59477719946866,0.15327004866535,0.0727231008351948,0.05463322734374
8.4638671875,0.096826171875,0.40452880859375,0.00235938487854047,-6.04935433860459,0.149142201392296,0.0691535066044003,0.0518192521164075
14.4638671875,0.196826171875,0.47952880859375,0.00202191341702568,-6.20371097976276,0.155418889635701,0.0746622057937303,0.0561876921231394
14.6513671875,0.006201171875,0.43031005859375,0.00684213165219397,-4.98465595084131,0.0273883533525752,0.0131655137518102,0.0099047395842214
8.6513671875,0.106201171875,0.35531005859375,0.00488605107473835,-5.32137085291871,0.154103434779057,0.0716165681161192,0.0536559870529716
11.6513671875,0.056201171875,0.39281005859375,0.00318974068031773,-5.74781565692616,0.0939328406019717,0.0445970745359832,0.0335084197611656
5.6513671875,0.156201171875,0.46781005859375,NaN,NaN,NaN,NaN,NaN
4.1513671875,0.031201171875,0.37406005859375,0.0102552940922233,-4.57996120993401,0.138544091710281,0.0575468567314786,0.0426139710385343
10.1513671875,0.131201171875,0.44906005859375,0.00132873356687,-6.62352899574489,0.155574048471712,0.0732002076007579,0.0549446572292251
7.1513671875,0.081201171875,0.48656005859375,0.00132344281520407,-6.627518744481,0.151817070824751,0.0692233450837116,0.0517536202255252
13.1513671875,0.181201171875,0.41156005859375,0.00205895433063267,-6.18555703154543,0.157361147910429,0.0752439111492669,0.0565859670705448
6.4013671875,0.018701171875,0.42093505859375,0.00175349481235849,-6.3461444468381,0.0783210490469017,0.0352335270629706,0.0262877486264991
12.4013671875,0.118701171875,0.49593505859375,0.00258375280592436,-5.95851236097978,0.131703660989051,0.0627814028678164,0.0471818918082094
3.4013671875,0.068701171875,0.45843505859375,NaN,NaN,NaN,NaN,NaN
9.4013671875,0.168701171875,0.38343505859375,0.00364432083193354,-5.61458525957051,0.184676188962095,0.0864061283916854,0.0648020694842635
10.9013671875,0.043701171875,0.47718505859375,0.00306240209282933,-5.78855567331071,0.0861041608782508,0.0407182812060177,0.0305781889232584
4.9013671875,0.143701171875,0.40218505859375,NaN,NaN,NaN,NaN,NaN
13.9013671875,0.093701171875,0.36468505859375,0.00415743064942736,-5.48285802787159,0.109660331125059,0.0526002109479542,0.03955790655901
7.9013671875,0.193701171875,0.43968505859375,0.00286100534326184,-5.85658219729555,0.220133722193932,0.101429909632255,0.0759179786737284
9.7763671875,0.012451171875,0.35062255859375,0.00505875810046935,-5.28663426049664,0.0490244942023725,0.0229969969670182,0.0172461622273063
3.7763671875,0.112451171875,0.42562255859375,NaN,NaN,NaN,NaN,NaN
12.7763671875,0.062451171875,0.46312255859375,0.00320656143874865,-5.74255611887012,0.0939174577721289,0.0448253965611524,0.0337113129021135
6.7763671875,0.162451171875,0.38812255859375,0.00647071257275417,-5.04046904164128,0.222338504984311,0.100749004445551,0.0752652365336197
8.2763671875,0.037451171875,0.44437255859375,0.00158543959925412,-6.44689356042007,0.0940459323083428,0.0435231556777726,0.0325898990362294
14.2763671875,0.137451171875,0.36937255859375,0.00371489767701129,-5.59540414439193,0.13083272176657,0.0628124047021708,0.0472560673395294
5.2763671875,0.087451171875,0.40687255859375,0.00660594092329496,-5.01978589493955,0.193453726979733,0.0845206949298599,0.0628937575018043
11.2763671875,0.187451171875,0.48187255859375,0.00138535416531465,-6.58179945700373,0.174858164622887,0.082868185502765,0.062253211944643
4.5263671875,0.024951171875,0.49124755859375,0.00277232438841171,-5.88806918126462,0.115725631837095,0.049074780146224,0.0363989700123982
10.5263671875,0.124951171875,0.41624755859375,0.00187011647164554,-6.2817545657528,0.148614535466957,0.070127016467669,0.0526227137116212
7.5263671875,0.074951171875,0.37874755859375,0.00369184712401392,-5.60162837056235,0.141197563666777,0.0647340269709998,0.0484116359977679
13.5263671875,0.174951171875,0.45374755859375,0.00169920079682225,-6.37759725797712,0.1521763842786,0.0728566484531024,0.0547971176889112
12.0263671875,0.049951171875,0.39749755859375,0.00333858497249874,-5.7022082226917,0.0869491485211732,0.0413781224392982,0.0310805658894698
6.0263671875,0.149951171875,0.47249755859375,NaN,NaN,NaN,NaN,NaN
9.0263671875,0.099951171875,0.43499755859375,0.00147507035197107,-6.51904959407621,0.145694369677548,0.0679553160961652,0.0509190040339647
3.0263671875,0.199951171875,0.35999755859375,NaN,NaN,NaN,NaN,NaN
9.04248046875,2.44140625e-05,0.429998779296875,0.00478116056268902,-5.3430719664072,0.0022880622577068,0.00106071486689048,0.000786329202100762
3.04248046875,0.1000244140625,0.354998779296875,NaN,NaN,NaN,NaN,NaN
12.04248046875,0.0500244140625,0.392498779296875,0.00344890092418719,-5.6696996713933,0.0869462823848295,0.0413823780795901,0.0310909495713237
6.04248046875,0.1500244140625,0.467498779296875,NaN,NaN,NaN,NaN,NaN
7.54248046875,0.0250244140625,0.373748779296875,0.00331118815766615,-5.71044819398392,0.0814551554714358,0.0373562383155225,0.0279377784101425
13.54248046875,0.1250244140625,0.448748779296875,0.00217218687584783,-6.13202084200759,0.12855150831514,0.0615690870782353,0.0463054283266758
4.54248046875,0.0750244140625,0.486248779296875,NaN,NaN,NaN,NaN,NaN
10.54248046875,0.1750244140625,0.411248779296875,0.00211420910268041,-6.15907448314262,0.175723094746011,0.0829148614798825,0.06224713660913
5.29248046875,0.0125244140625,0.420623779296875,0.00220432081745653,-6.11733583682511,0.0730525551334806,0.0319444827612106,0.0237601059083084
11.29248046875,0.1125244140625,0.495623779296875,0.00219958124875923,-6.11948827820818,0.135354231143927,0.0641542751205418,0.0481833964575045
8.29248046875,0.0625244140625,0.458123779296875,0.00128132791205848,-6.65985830751487,0.121370400822869,0.0561818456429152,0.0420640712728863
14.29248046875,0.1625244140625,0.383123779296875,0.00307859986031632,-5.78328037616077,0.142169925615,0.0682859779622983,0.0513677017590851
12.79248046875,0.0375244140625,0.476873779296875,0.00442067841107747,-5.42146210800129,0.0727404892740597,0.0347599531940921,0.0261093413118175
6.79248046875,0.1375244140625,0.401873779296875,0.00484102360812089,-5.33062909133313,0.20428019903873,0.0925724798855895,0.0691586882089264
9.79248046875,0.0875244140625,0.364373779296875,0.00380758818510703,-5.57075931256834,0.129816319022825,0.0609377762002845,0.0457062195147232
3.79248046875,0.1875244140625,0.439373779296875,NaN,NaN,NaN,NaN,NaN
13.91748046875,0.0062744140625,0.350311279296875,0.00722760542753849,-4.92984749718072,0.028346127552516,0.0136083494996109,0.0102247810370148
7.91748046875,0.1062744140625,0.425311279296875,0.00199394620929983,-6.21763958408528,0.162869732826822,0.0750453569226236,0.0561632852389294
10.91748046875,0.0562744140625,0.462811279296875,0.00245307351168266,-6.01041354608198,0.097626417815714,0.0461636212319991,0.0346602534553182
4.91748046875,0.1562744140625,0.387811279296875,NaN,NaN,NaN,NaN,NaN
3.41748046875,0.0312744140625,0.444061279296875,NaN,NaN,NaN,NaN,NaN
9.41748046875,0.1312744140625,0.369061279296875,0.00399135288379096,-5.52362503693185,0.162749974192896,0.0761662141052599,0.0570967738538737
6.41748046875,0.0812744140625,0.406561279296875,0.00359842400849225,-5.62725930479053,0.163006300092937,0.0733598214388996,0.0547497595635943
12.41748046875,0.1812744140625,0.481561279296875,0.00163327025238784,-6.41717098426651,0.162619827677173,0.0775328239592141,0.0582726384394074
7.16748046875,0.0187744140625,0.490936279296875,0.00179659849206054,-6.32186012849906,0.0728860862745514,0.033242054616593,0.024844028866512
13.16748046875,0.1187744140625,0.415936279296875,0.00233566834387686,-6.05945720017583,0.12732163481167,0.0608824703025469,0.0457685369131612
4.16748046875,0.0687744140625,0.378436279296875,0.0137614441069551,-4.28588450235041,0.205060313688958,0.0852580971468421,0.0631545691554594
10.16748046875,0.1687744140625,0.453436279296875,0.00129616273215459,-6.64834712400057,0.176307561556493,0.0829793468674106,0.0622658866507407
11.66748046875,0.0437744140625,0.397186279296875,0.00335992607809931,-5.69583630581472,0.082825645195293,0.0393400317979419,0.0295484859037458
5.66748046875,0.1437744140625,0.472186279296875,NaN,NaN,NaN,NaN,NaN
14.66748046875,0.0937744140625,0.434686279296875,0.00300761022151148,-5.80660946190537,0.106428395105844,0.0511739356053993,0.0385113083162492
8.66748046875,0.1937744140625,0.359686279296875,0.00617156769562561,-5.08780238976881,0.207943645226316,0.0966420202652675,0.0724070689805359
8.47998046875,0.0031494140625,0.390155029296875,0.00376320752638348,-5.58248361970641,0.0268614358004069,0.0124699597042386,0.00933166916437264
14.47998046875,0.1031494140625,0.465155029296875,0.00302179307929745,-5.80190488891946,0.112444514831647,0.0540292950853103,0.0406425221389992
5.47998046875,0.0531494140625,0.427655029296875,0.00337187301831787,-5.6922868972272,0.146814207876678,0.064553513488496,0.0480872413568402
11.47998046875,0.1531494140625,0.352655029296875,0.00454531061375147,-5.39365921182838,0.156407890771742,0.0742202186921759,0.0557577281680552
9.97998046875,0.0281494140625,0.483905029296875,0.00325761487315082,-5.72675998538111,0.07279385597133,0.0342416912545496,0.0256677805799102
3.97998046875,0.1281494140625,0.408905029296875,NaN,NaN,NaN,NaN,NaN
12.97998046875,0.0781494140625,0.371405029296875,0.00387633932472413,-5.552864043707,0.104117284111122,0.049749564155236,0.0374084121432247
6.97998046875,0.1781494140625,0.446405029296875,0.0036155360027721,-5.62251516250309,0.228418623745903,0.103845097381933,0.0776163408595043
12.22998046875,0.0156494140625,0.455780029296875,0.00491350035682834,-5.31576868753977,0.0481913317464505,0.0229544962696543,0.0172508534492603
6.22998046875,0.1156494140625,0.380780029296875,0.00665180343529605,-5.01286726780302,0.198341911579699,0.0888872699758637,0.0663319220912217
9.22998046875,0.0656494140625,0.418280029296875,0.00187217350247828,-6.28065522227373,0.116480465841556,0.0544338687078541,0.040802873339404
3.22998046875,0.1656494140625,0.493280029296875,NaN,NaN,NaN,NaN,NaN
4.72998046875,0.0406494140625,0.362030029296875,0.00896873895415829,-4.71401019761511,0.142874618364183,0.0611582736538563,0.0453982628776923
10.72998046875,0.1406494140625,0.437030029296875,0.00147798526780156,-6.51707542416375,0.155909185042417,0.0736515777064008,0.0552902914889905
7.72998046875,0.0906494140625,0.474530029296875,0.00123004443634364,-6.70070498314173,0.152681735961486,0.0701792170009355,0.0525258795217981
13.72998046875,0.1906494140625,0.399530029296875,0.00240619855129996,-6.0297071414347,0.15752129934767,0.0754971866495993,0.0567924376575964
4.35498046875,0.0093994140625,0.469842529296875,0.00238866009806116,-6.03702269867589,0.0732059339187033,0.0307737520170505,0.0227979994830111
10.35498046875,0.1093994140625,0.394842529296875,0.00250231367592326,-5.99053950472234,0.140402273386708,0.0661811223294171,0.0496655800726526
7.35498046875,0.0593994140625,0.357342529296875,0.00475190827780283,-5.34920899891724,0.127522915007157,0.0583292704882152,0.0436218282027009
13.35498046875,0.1593994140625,0.432342529296875,0.00184611536005855,-6.29467165294797,0.146309534468854,0.070024643969476,0.052650220207491
14.85498046875,0.0343994140625,0.413592529296875,0.00478859704770438,-5.34151780238028,0.0640175037870153,0.0307846329534753,0.02317432864183
8.85498046875,0.1343994140625,0.488592529296875,0.00132586912360705,-6.62568709223516,0.170938305482221,0.0795727425347363,0.0596300475478423
11.85498046875,0.0843994140625,0.451092529296875,0.00218679554826535,-6.12531802667563,0.113967442974055,0.0541822605620644,0.0407045724782815
5.85498046875,0.1843994140625,0.376092529296875,0.0112269546515258,-4.48943772674713,0.261184979266416,0.116055130519885,0.0864992133710935
11.10498046875,0.0218994140625,0.385467529296875,0.00407667175010074,-5.50247437099346,0.060296153183119,0.0285371485188159,0.0214374115651458
5.10498046875,0.1218994140625,0.460467529296875,NaN,NaN,NaN,NaN,NaN
14.10498046875,0.0718994140625,0.497967529296875,0.00451163139359804,-5.40109646280486,0.0952591360096581,0.045716019381856,0.0343980298510776
8.10498046875,0.1718994140625,0.422967529296875,0.00285844590569922,-5.85747719145567,0.204128462033109,0.0942809724564555,0.0705762727083831
6.60498046875,0.0468994140625,0.441717529296875,0.00151929713293966,-6.4895074636093,0.121499506736486,0.0548739567541135,0.0409732155830595
12.60498046875,0.1468994140625,0.366717529296875,0.00368396115917674,-5.60376670375629,0.145169098801442,0.069261561270681,0.0520583116033159
3.60498046875,0.0968994140625,0.404217529296875,NaN,NaN,NaN,NaN,NaN
9.60498046875,0.1968994140625,0.479217529296875,0.00136700075484265,-6.59513616905126,0.196984695580039,0.0923266835577932,0.0692430870612695
3.32373046875,0.0015869140625,0.370233154296875,0.0113641745172343,-4.47728945808292,0.0379349566504877,0.0146822749783443,0.0108116122888491
9.32373046875,0.1015869140625,0.445233154296875,0.00134891192646304,-6.60845699190638,0.144033489322105,0.067356443422344,0.0504925202823641
6.32373046875,0.0515869140625,0.482733154296875,0.00132979824569244,-6.62272804322341,0.131143945882507,0.0588871633801752,0.0439699518553772
12.32373046875,0.1515869140625,0.407733154296875,0.00215585708108355,-6.13956691705488,0.149369735719203,0.0711813984104783,0.0534821349876289
13.82373046875,0.0265869140625,0.426483154296875,0.00472402997244341,-5.35509303595008,0.058599003190815,0.0280907502832412,0.0211234107427107
7.82373046875,0.1265869140625,0.351483154296875,0.00629179958341917,-5.06850814689685,0.179059709969513,0.0824198029463706,0.0616739018462351
10.82373046875,0.0765869140625,0.388983154296875,0.00284368364043795,-5.86265501076789,0.114449269609082,0.0540969176054321,0.0406111489592121
4.82373046875,0.1765869140625,0.463983154296875,NaN,NaN,NaN,NaN,NaN
11.57373046875,0.0140869140625,0.473358154296875,0.005019906749931,-5.29434392116199,0.0472180113032713,0.0224133159671644,0.0168440013709291
5.57373046875,0.1140869140625,0.398358154296875,0.00737713053694926,-4.90937053210988,0.212572098855082,0.0937376832925928,0.0698017613287403
14.57373046875,0.0640869140625,0.360858154296875,0.00485970706535917,-5.32677711750378,0.0883019696662822,0.0424428549134909,0.0319328238293558
8.57373046875,0.1640869140625,0.435858154296875,0.00200193074005181,-6.21364319406626,0.192633937101661,0.0894319475049682,0.0669857451347567
7.07373046875,0.0390869140625,0.417108154296875,0.00186715531776455,-6.283339226793,0.106070665219966,0.0482889489837884,0.0361084915446878
13.07373046875,0.1390869140625,0.492108154296875,0.00246092933976348,-6.00721621998725,0.138331724121517,0.0661247650750593,0.0497079960019547
4.07373046875,0.0890869140625,0.454608154296875,NaN,NaN,NaN,NaN,NaN
10.07373046875,0.1890869140625,0.379608154296875,0.00372864450658493,-5.59171051443365,0.187612019040836,0.0882457069509448,0.0662217849251303
8.19873046875,0.0078369140625,0.449920654296875,0.00263890102480757,-5.93739272697383,0.0432705607735543,0.0200126679368666,0.0149958999681515
14.19873046875,0.1078369140625,0.374920654296875,0.00369827952996212,-5.59988755937635,0.116254924702815,0.055814453285041,0.0419896150299095
5.19873046875,0.0578369140625,0.412420654296875,0.00499769327223573,-5.29877881855349,0.158993320380415,0.0693081454011626,0.0515513720701136
11.19873046875,0.1578369140625,0.487420654296875,0.00157486360176077,-6.45358661251137,0.161070998070316,0.0763126408400566,0.0573161018640233
9.69873046875,0.0328369140625,0.356170654296875,0.00431832002459134,-5.44488883555725,0.079981755768043,0.0375166654095464,0.0281266297091548
3.69873046875,0.1328369140625,0.431170654296875,NaN,NaN,NaN,NaN,NaN
12.69873046875,0.0828369140625,0.468670654296875,0.00275685493997325,-5.89366476349582,0.108531867026789,0.0518131545256293,0.0389389028901452
6.69873046875,0.1828369140625,0.393670654296875,0.00694373915087409,-4.96991486700793,0.237676398538565,0.107520086747705,0.0803200433654048
13.44873046875,0.0203369140625,0.403045654296875,0.00495001851169816,-5.30836396267153,0.0520492785961644,0.0249286128787204,0.0187431525922339
7.44873046875,0.1203369140625,0.478045654296875,0.00154734286714873,-6.471216098368,0.180090852240816,0.0824715109236627,0.0616709876374908
10.44873046875,0.0703369140625,0.440545654296875,0.00188320407628719,-6.27478065690709,0.111975358282259,0.0528159776860968,0.0396334408150558
4.44873046875,0.1703369140625,0.365545654296875,NaN,NaN,NaN,NaN,NaN
5.94873046875,0.0453369140625,0.496795654296875,0.00148378277390024,-6.51316052372479,0.128112544854533,0.0570435746157503,0.0425517302837651
11.94873046875,0.1453369140625,0.421795654296875,0.00182802135286773,-6.30452112501855,0.148880226492633,0.0708166031112349,0.0532023173203459
8.94873046875,0.0953369140625,0.384295654296875,0.00303575896663768,-5.79729381435352,0.14303216699416,0.0666577470037164,0.0499796580126677
14.94873046875,0.1953369140625,0.459295654296875,0.00190868511854534,-6.26134069360295,0.1520004916093,0.0731486811919071,0.0550402262122544
14.38623046875,0.0047119140625,0.489764404296875,0.00861785226745472,-4.75391938225908,0.0241077559217261,0.0115907210764322,0.00871076281406158
8.38623046875,0.1047119140625,0.414764404296875,0.00210262089805333,-6.16457066572358,0.155979819172978,0.072282500225387,0.0541297939060563
11.38623046875,0.0547119140625,0.377264404296875,0.00358810505604487,-5.6301310553801,0.0939364747525707,0.0445357513633768,0.0334457259036998
5.38623046875,0.1547119140625,0.452264404296875,NaN,NaN,NaN,NaN,NaN
3.88623046875,0.0297119140625,0.396014404296875,0.0103241353642404,-4.57327088560378,0.142757857091825,0.0582593576563231,0.043057148887001
9.88623046875,0.1297119140625,0.471014404296875,0.00127540281545208,-6.66449321658038,0.157141073507767,0.0738048903090436,0.0553776733285491
6.88623046875,0.0797119140625,0.433514404296875,0.00203804958608546,-6.19576201371927,0.154135168751791,0.0699790409756716,0.0522772539644921
12.88623046875,0.1797119140625,0.358514404296875,0.00414336013941215,-5.48624819245938,0.158536876445566,0.0757425232545522,0.0569419287836553
6.13623046875,0.0172119140625,0.367889404296875,0.00392896263640677,-5.53937984814643,0.0773019988791762,0.0345609332777,0.0257832780117628
12.13623046875,0.1172119140625,0.442889404296875,0.0018388613286813,-6.29860874203166,0.132515767696735,0.0630717677022589,0.0474190809620827
3.13623046875,0.0672119140625,0.480389404296875,NaN,NaN,NaN,NaN,NaN
9.13623046875,0.1672119140625,0.405389404296875,0.00274296048656978,-5.89871747231826,0.187050840293191,0.0873358511393653,0.0654682419993992
10.63623046875,0.0422119140625,0.461639404296875,0.00269393613781526,-5.91675190661449,0.0858536406896643,0.0405504591762037,0.0304336342389807
4.63623046875,0.1422119140625,0.386639404296875,NaN,NaN,NaN,NaN,NaN
13.63623046875,0.0922119140625,0.424139404296875,0.00271991949416334,-5.90715299684632,0.109987789432401,0.0526790382261357,0.0396288209260919
7.63623046875,0.1922119140625,0.499139404296875,NaN,NaN,NaN,NaN,NaN
10.26123046875,0.0109619140625,0.410076904296875,0.00385045614460051,-5.55956365858353,0.0446982809858122,0.0210388518545618,0.0158075123013998
4.26123046875,0.1109619140625,0.485076904296875,NaN,NaN,NaN,NaN,NaN
13.26123046875,0.0609619140625,0.447576904296875,0.00327780955538047,-5.72057989815774,0.0908441253680439,0.0434572038534619,0.0326958683784566
7.26123046875,0.1609619140625,0.372576904296875,0.00650679115818389,-5.03490885393073,0.211685511171143,0.096683641067264,0.0722870499748073
8.76123046875,0.0359619140625,0.466326904296875,0.0018877270671425,-6.27238178360377,0.0889912706885657,0.0414055597944729,0.0310050046916894
14.76123046875,0.1359619140625,0.391326904296875,0.00305094641545425,-5.79230343634702,0.127711412551035,0.0614198873058588,0.0462075587612914
5.76123046875,0.0859619140625,0.353826904296875,0.00873461042001748,-4.74046193627424,0.180320508757642,0.0799301571581056,0.059552157435796
11.76123046875,0.1859619140625,0.428826904296875,0.00160954340895075,-6.43180473713198,0.169944294640673,0.0807545214862303,0.060677783300727
5.01123046875,0.0234619140625,0.438201904296875,0.00259618095912943,-5.95371377566315,0.104009636802724,0.0450186306521403,0.0334676783807546
11.01123046875,0.1234619140625,0.363201904296875,0.00388059582702449,-5.55176657347054,0.143879889120262,0.0680860581411814,0.0511478370817417
8.01123046875,0.0734619140625,0.400701904296875,0.00243844419346687,-6.01639506867503,0.134404877441272,0.0620131602875017,0.0464117470866728
14.01123046875,0.1734619140625,0.475701904296875,0.0020413734754594,-6.1941324253881,0.148533244581413,0.0712718985862848,0.0535875851311497
12.51123046875,0.0484619140625,0.381951904296875,0.00390339513292723,-5.5459085576483,0.0837272344585415,0.0399304349658852,0.0300086316499912
6.51123046875,0.1484619140625,0.456951904296875,0.00341612748873897,-5.67924768269281,0.21820538818853,0.098379150665116,0.0734500248887247
9.51123046875,0.0984619140625,0.494451904296875,0.00165525996885385,-6.40379720161056,0.140113823905182,0.0656155603701166,0.0492261721996028
3.51123046875,0.1984619140625,0.419451904296875,NaN,NaN,NaN,NaN,NaN
12.74560546875,0.0008056640625,0.420037841796875,0.00687644767861836,-4.97965308616116,0.0106638070867019,0.00510297851660895,0.00382454901893674
6.74560546875,0.1008056640625,0.495037841796875,0.00175020264024905,-6.34802370332234,0.175660197573405,0.0795531352743968,0.05941185872325
9.74560546875,0.0508056640625,0.457537841796875,0.00196221377663122,-6.23368196524688,0.0991847605793806,0.0465306137175232,0.0349032267461708
3.74560546875,0.1508056640625,0.382537841796875,NaN,NaN,NaN,NaN,NaN
5.24560546875,0.0258056640625,0.476287841796875,0.00163237048613635,-6.41772203463996,0.105518387807274,0.0460577981874844,0.0342891821434699
11.24560546875,0.1258056640625,0.401287841796875,0.00230871200634225,-6.07106548296209,0.143462965224247,0.0679701717850511,0.0510729229773801
8.24560546875,0.0758056640625,0.363787841796875,0.0041311917686747,-5.48918934979198,0.134101002958203,0.0620470816193152,0.0464573417075532
14.24560546875,0.1758056640625,0.438787841796875,0.00187234223975119,-6.28056509725644,0.148153394608148,0.0711346848785818,0.0535060846212146
8.99560546875,0.0133056640625,0.429412841796875,0.00279513559544937,-5.87987465997423,0.0532746240485459,0.0248250506209864,0.018605375773221
14.99560546875,0.1133056640625,0.354412841796875,0.0046165232669859,-5.378113396802,0.115578828687884,0.0556081878336693,0.0418476029561376
5.99560546875,0.0633056640625,0.391912841796875,0.00444986388901786,-5.41488177000933,0.150579266428456,0.0671485072737839,0.0500632651283842
11.99560546875,0.1633056640625,0.466912841796875,0.00148833672870313,-6.51009607200089,0.157457257850711,0.0749056575343755,0.0562923673527251
10.49560546875,0.0383056640625,0.373162841796875,0.00374520686948022,-5.58727842469204,0.0824115899601331,0.03887278993691,0.029187416859137
4.49560546875,0.1383056640625,0.448162841796875,NaN,NaN,NaN,NaN,NaN
13.49560546875,0.0883056640625,0.485662841796875,0.00337205807673649,-5.69223201575938,0.108252447083161,0.0518353183340572,0.038974949581228
7.49560546875,0.1883056640625,0.410662841796875,0.00447054517049347,-5.41024491571435,0.224352927628735,0.102824756540588,0.0769167990946665
10.87060546875,0.0070556640625,0.499725341796875,0.00616415539571149,-5.08900415163576,0.0346526887754567,0.0163819382504671,0.0123009347620094
4.87060546875,0.1070556640625,0.424725341796875,NaN,NaN,NaN,NaN,NaN
13.87060546875,0.0570556640625,0.387225341796875,0.0040224553298124,-5.51586278424022,0.0856722200411371,0.0410654845836726,0.0308986833397403
7.87060546875,0.1570556640625,0.462225341796875,0.0018471803859216,-6.29409491825581,0.198694953447611,0.0915210344631953,0.0685054834710863
6.37060546875,0.0320556640625,0.405975341796875,0.00240419711014699,-6.03053927309676,0.102871540529006,0.0462461731779159,0.0345044746599999
12.37060546875,0.1320556640625,0.480975341796875,0.0020453272233377,-6.19219749087575,0.139112526865559,0.0662953935317201,0.0498330721324461
3.37060546875,0.0820556640625,0.443475341796875,NaN,NaN,NaN,NaN,NaN
9.37060546875,0.1820556640625,0.368475341796875,0.00471133311793863,-5.3577843711,0.192224684386884,0.0899186448522034,0.0674313283942069
4.12060546875,0.0195556640625,0.359100341796875,0.010191360515365,-4.58621492590367,0.110344627177253,0.0457478149938681,0.0338765581029856
10.12060546875,0.1195556640625,0.434100341796875,0.0015107475246081,-6.4951507012425,0.148784593307482,0.0700087845319388,0.0525257075153828
7.12060546875,0.0695556640625,0.471600341796875,0.00123722087392922,-6.69488764538394,0.140902774037437,0.0642236337380691,0.0479949893675642
13.12060546875,0.1695556640625,0.396600341796875,0.0024958710455676,-5.99311749424567,0.152422386016387,0.0728858294536164,0.0547851314258056
14.62060546875,0.0445556640625,0.452850341796875,0.00452590263382902,-5.39793824463387,0.073502165654073,0.0353328395670048,0.0265817418194346
8.62060546875,0.1445556640625,0.377850341796875,0.00412626477362967,-5.49038269440227,0.180200354726608,0.083700961764134,0.0627118753009688
11.62060546875,0.0945556640625,0.415350341796875,0.00220486523914086,-6.11708888798688,0.122030475053746,0.0579445609709429,0.0435247051717142
5.62060546875,0.1945556640625,0.490350341796875,NaN,NaN,NaN,NaN,NaN
5.80810546875,0.0039306640625,0.459881591796875,0.00131585646557514,-6.63326752073933,0.0383605429465588,0.0170019695367623,0.0126768640491612
11.80810546875,0.1039306640625,0.384881591796875,0.00297057059425756,-5.81900122534143,0.126757443752167,0.0602468926280675,0.0452615999884214
8.80810546875,0.0539306640625,0.422381591796875,0.00179624438282539,-6.32205724774342,0.108609010265761,0.0505488039242461,0.0379042187432878
14.80810546875,0.1539306640625,0.497381591796875,0.0030664322046365,-5.78724054152792,0.135650313029897,0.0652416606681363,0.049082556506268
13.30810546875,0.0289306640625,0.366131591796875,0.00519177162531287,-5.2606802864274,0.0624553675353754,0.0298679775246199,0.0224819244293046
7.30810546875,0.1289306640625,0.441131591796875,0.00232116182937078,-6.06568743013475,0.188682387203733,0.0862344781323552,0.0644771456722531
10.30810546875,0.0789306640625,0.478631591796875,0.00192500548662862,-6.25282646104977,0.119571552520528,0.056335331377344,0.0422706074499809
4.30810546875,0.1789306640625,0.403631591796875,NaN,NaN,NaN,NaN,NaN
9.55810546875,0.0164306640625,0.394256591796875,0.00339526652212112,-5.68537301674612,0.0570754445541162,0.0267303739886932,0.0200517469642875
3.55810546875,0.1164306640625,0.469256591796875,NaN,NaN,NaN,NaN,NaN
12.55810546875,0.0664306640625,0.431756591796875,0.00278967371043333,-5.88183063965348,0.097820668046849,0.0466631721490089,0.0350751726847936
