t,A,E,R,Q,U,X,M_or_V,a,e,r,q,x
6.82405327116994,67.1106660791631,278.643814894003,211.127941292632,436.585401286152,0,49.4588180010277,1042.92664155298,0.0643484051565041,0.267174893987832,0.202437959565642,0.418615637851624,0.0474231034383978
7.05888362110557,84.923373756569,352.52088855375,267.088398625591,552.375267483044,0,62.5173102442737,1319.42523866323,0.0643639148835813,0.267177615088602,0.202427838121538,0.41864840181675,0.0473822300895297
7.17226634397414,95.1302966281801,394.853434302359,299.154484926667,618.724400847834,0,70,1477.86261670504,0.0643701894566339,0.267178714610633,0.202423744633073,0.418661649502514,0.0473657017971455
7.17226634397414,95.1302966281801,394.853434302359,299.154484926667,618.724400847834,0,70,1477.86261670504,0.0643701894566339,0.267178714610633,0.202423744633073,0.418661649502514,0.0473657017971455
7.17226634397414,47.5651483140901,197.42671715118,149.577242463333,309.362200423917,0,35,738.93130835252,0.0643701894566339,0.267178714610633,0.202423744633073,0.418661649502514,0.0473657017971455
7.28544052689954,53.2679298346149,221.0786256912,167.493106656133,346.43258220203,0,39.1807051754879,827.452949559466,0.0643757809588747,0.267179693792743,0.202420097414972,0.418673451326108,0.0473509765073019
7.5195658897091,67.352910025893,279.495134669798,211.742484657826,437.990618045711,0,49.50639204412,1046.08753944335,0.0643855389595151,0.267181401298905,0.202413733721081,0.418694039964168,0.0473252860563312
7.75443871752022,85.2237005089468,353.613021321235,267.885353173501,554.157918021596,0,62.607450329192,1323.48744335447,0.0643932822611005,0.267182754998399,0.202408685113421,0.418710370698376,0.0473049069287043
7.86620769582934,95.3076733523771,395.435608935823,299.56515610459,619.707777820612,0,70,1480.0162162134,0.0643963710047855,0.267183294753039,0.202406671510007,0.418716883660995,0.0472967790711739
7.86620769582934,95.3076733523771,395.435608935823,299.56515610459,619.707777820612,0,70,1480.0162162134,0.0643963710047855,0.267183294753039,0.202406671510007,0.418716883660995,0.0472967790711739
7.86620769582934,47.6538366761885,197.717804467911,149.782578052295,309.853888910306,0,35,740.008108106701,0.0643963710047855,0.267183294753039,0.202406671510007,0.418716883660995,0.0472967790711739
7.97940401274162,53.3662122568518,221.409489166394,167.728571917084,346.986613114602,0,39.1877359989665,828.678622453899,0.0643991661071487,0.267183782913034,0.202404849566896,0.418722775890005,0.0472894255229162
8.21355667551075,67.474130762109,279.921107543887,212.049993451961,438.693716916605,0,49.5302343813084,1047.66918305587,0.0644040426628744,0.267184634301646,0.202401671139594,0.418733054299651,0.0472765975962348
8.44845072979085,85.3739854513433,354.159515483071,268.284154525501,555.049913720571,0,62.6525959773412,1325.52016515783,0.0644079114716281,0.267185309429753,0.202399149841343,0.418741206894036,0.0472664223632398
8.5594143686188,95.3963787752814,395.726696272689,299.770491661697,620.199466439757,0,70,1481.09303314942,0.0644094439985507,0.267185576743419,0.20239815119801,0.41874443573673,0.0472623923232902
8.5594143686188,95.3963787752814,395.726696272689,299.770491661697,620.199466439757,0,70,1481.09303314942,0.0644094439985507,0.267185576743419,0.20239815119801,0.41874443573673,0.0472623923232902
8.5594143686188,47.6981893876407,197.863348136345,149.885245830848,310.099733219879,0,35,740.546516574712,0.0644094439985507,0.267185576743419,0.20239815119801,0.41874443573673,0.0472623923232902
8.6726216869819,53.4153589209012,221.574912105884,167.846297859643,347.263614833684,0,39.1912498538784,829.291433573991,0.0644108413018297,0.267185820491313,0.202397240661557,0.418747379720402,0.047258717824898
8.90678779899783,67.5347330418342,280.134035495319,212.20370352433,439.045174747025,0,49.5421452093409,1048.45979201785,0.0644132789411579,0.267186245603351,0.20239565230816,0.418752514964876,0.0472523081824557
9.14169291490628,85.4491554672361,354.432857524346,268.483627101412,555.496060448217,0,62.6751855831655,1326.53688612438,0.0644152125440591,0.267186582771822,0.202394392428707,0.418756588119581,0.0472472241358308
9.25225429880636,95.4407351473159,395.872239932837,299.87315942424,620.445310801653,0,70,1481.63144530605,0.064415975679837,0.267186715823965,0.202393895171615,0.418758195749209,0.047245217575374
9.25225429880636,95.4407351473159,395.872239932837,299.87315942424,620.445310801653,0,70,1481.63144530605,0.064415975679837,0.267186715823965,0.202393895171615,0.418758195749209,0.047245217575374
9.25225429880636,47.720367573658,197.936119966418,149.93657971212,310.222655400826,0,35,740.815722653023,0.064415975679837,0.267186715823965,0.202393895171615,0.418758195749209,0.047245217575374
9.36546710088135,53.4399333687265,221.657621193384,167.905159022289,347.402111990537,0,39.1930063608984,829.597831935834,0.0644166743348719,0.267186837598351,0.202393440000306,0.418759667174982,0.0472433808914894
9.59963978000285,67.5650246009532,280.240454296711,212.280524339573,439.220832877879,0,49.5480926398528,1048.85492875497,0.0644178930265938,0.267187050004491,0.20239264603691,0.418762233781226,0.0472401771507794
9.83455001437133,85.4866929184716,354.569326637608,268.583210452939,555.718817401024,0,62.6864447003206,1327.04449211036,0.0644188596740449,0.267187218473546,0.202392016281096,0.418764269551565,0.047237636019748
9.94491100880534,95.4629142939927,395.945011803551,299.924493297693,620.568233116053,0,70,1481.90065251129,0.064419240339909,0.267187284878083,0.202391768158971,0.418765071777526,0.0472366348455108
9.94491100880534,95.4629142939927,395.945011803551,299.924493297693,620.568233116053,0,70,1481.90065251129,0.064419240339909,0.267187284878083,0.202391768158971,0.418765071777526,0.0472366348455108
9.94491100880534,47.7314571469963,197.972505901775,149.962246648846,310.284116558027,0,35,740.950326255645,0.064419240339909,0.267187284878083,0.202391768158971,0.418765071777526,0.0472366348455108
10.0581265913096,53.4522231985522,221.698984664325,167.934596345671,347.471374596175,0,39.1938861886618,829.751064993385,0.0644195897464481,0.267187345720481,0.202391540584536,0.418765807307455,0.0472357166410799
10.2923029403367,67.5801998547,280.293784449101,212.319026197316,439.308851251142,0,49.5510876935192,1049.05294944578,0.0644201990856639,0.267187451879509,0.202391143659131,0.418767090339179,0.0472341150365168
10.5272156705192,85.5054935073809,354.637691900819,268.633101109056,555.83040076246,0,62.6920973549918,1327.29878463471,0.0644206824395709,0.267187536074193,0.202390828816277,0.418768107977612,0.0472328446923468
10.637476145446,95.47400443797,395.981397798789,299.95016034493,620.629694186791,0,70.0000000000005,1482.03525676848,0.0644208725817679,0.267187569250013,0.202390704927601,0.41876850861163,0.0472323446289886
10.637476145446,95.47400443797,395.981397798789,299.95016034493,620.629694186791,0,70.0000000000005,1482.03525676848,0.0644208725817679,0.267187569250013,0.202390704927601,0.41876850861163,0.0472323446289886
