RA,E,Q,U,X,A,RI,size,t
308,404,583,0,66,77,0,1438,6.84
312,404,584,0,66,81,0,1447,6.845
313,405,587,0,66,87,0,1458,6.85
314,406,591,0,68,88,0,1467,6.855
149,202,299,0,31,44,0,725,6.86
149,202,303,0,31,45,0,730,6.865
149,204,305,0,31,41,0,730,6.87
151,205,307,0,31,41,0,735,6.875
151,206,309,0,31,40,0,737,6.88
151,206,310,0,32,40,0,739,6.885
151,207,312,0,32,42,0,744,6.89
152,209,313,0,32,41,0,747,6.895
152,209,318,0,32,43,0,754,6.9
153,209,318,0,32,46,0,758,6.905
153,209,318,0,32,55,0,767,6.91
154,211,321,0,33,52,0,771,6.915
156,211,321,0,34,52,0,774,6.92
156,211,322,0,34,55,0,778,6.925
157,212,325,0,34,54,0,782,6.93
158,213,327,0,34,59,0,791,6.935
158,215,328,0,34,59,0,794,6.94
158,216,328,0,34,59,0,795,6.945
160,218,330,0,34,58,0,800,6.95
161,219,331,0,34,55,0,800,6.955
162,220,332,0,34,57,0,805,6.96
162,220,333,0,35,62,0,812,6.965
162,220,336,0,35,62,0,815,6.97
163,220,339,0,35,61,0,818,6.975
163,220,339,0,35,62,0,819,6.98
163,221,340,0,35,62,0,821,6.985
163,222,342,0,35,62,0,824,6.99
164,224,344,0,35,60,0,827,6.995
166,225,345,0,35,57,0,828,7
166,227,345,0,36,57,0,831,7.005
167,229,348,0,36,57,0,837,7.01
168,230,349,0,36,58,0,841,7.015
168,231,353,0,36,58,0,846,7.02
170,232,356,0,36,58,0,852,7.025
172,235,360,0,36,54,0,857,7.03
172,236,364,0,37,51,0,860,7.035
174,236,366,0,37,55,0,868,7.04
175,237,367,0,37,56,0,872,7.045
176,238,371,0,37,53,0,875,7.05
177,238,376,0,38,50,0,879,7.055
177,238,379,0,38,53,0,885,7.06
178,239,383,0,38,52,0,890,7.065
179,239,387,0,39,54,0,898,7.07
180,240,389,0,40,53,0,902,7.075
181,240,391,0,40,53,0,905,7.08
182,240,392,0,41,54,0,909,7.085
182,240,395,0,41,55,0,913,7.09
184,241,396,0,41,54,0,916,7.095
186,243,397,0,42,50,0,918,7.1
186,243,400,0,43,50,0,922,7.105
187,245,400,0,43,52,0,927,7.11
188,246,401,0,43,57,0,935,7.115
189,246,402,0,43,56,0,936,7.12
189,249,404,0,43,56,0,941,7.125
189,249,406,0,43,59,0,946,7.13
190,251,411,0,43,54,0,949,7.135
190,254,412,0,44,54,0,954,7.14
191,255,415,0,44,54,0,959,7.145
193,255,417,0,44,55,0,964,7.15
194,258,419,0,44,58,0,973,7.155
195,259,421,0,44,63,0,982,7.16
196,261,425,0,44,59,0,985,7.165
197,263,427,0,44,62,0,993,7.17
198,265,429,0,44,61,0,997,7.175
198,267,432,0,44,60,0,1001,7.18
199,267,434,0,44,67,0,1011,7.185
201,268,439,0,44,63,0,1015,7.19
202,271,442,0,45,62,0,1022,7.195
203,271,445,0,45,65,0,1029,7.2
203,271,449,0,46,62,0,1031,7.205
204,271,451,0,46,63,0,1035,7.21
206,271,453,0,46,65,0,1041,7.215
206,272,454,0,46,67,0,1045,7.22
207,274,459,0,46,70,0,1056,7.225
210,277,462,0,46,65,0,1060,7.23
210,277,463,0,46,66,0,1062,7.235
213,279,466,0,46,61,0,1065,7.24
214,281,466,0,46,62,0,1069,7.245
216,282,469,0,46,61,0,1074,7.25
217,283,473,0,46,58,0,1077,7.255
218,283,475,0,46,60,0,1082,7.26
219,285,480,0,46,57,0,1087,7.265
222,286,481,0,46,54,0,1089,7.27
223,288,484,0,46,55,0,1096,7.275
225,289,488,0,47,54,0,1103,7.28
225,290,489,0,48,58,0,1110,7.285
225,291,493,0,49,60,0,1118,7.29
225,292,495,0,50,60,0,1122,7.295
226,293,497,0,50,61,0,1127,7.3
227,294,499,0,51,62,0,1133,7.305
227,296,500,0,51,62,0,1136,7.31
227,297,502,0,51,62,0,1139,7.315
229,300,505,0,51,59,0,1144,7.32
229,300,509,0,51,63,0,1152,7.325
230,300,512,0,51,66,0,1159,7.33
231,300,514,0,51,70,0,1166,7.335
233,300,515,0,52,75,0,1175,7.34
234,302,519,0,52,78,0,1185,7.345
237,304,523,0,52,75,0,1191,7.35
239,305,525,0,52,78,0,1199,7.355
241,305,527,0,53,78,0,1204,7.36
242,305,531,0,53,78,0,1209,7.365
242,308,532,0,53,79,0,1214,7.37
242,309,535,0,54,78,0,1218,7.375
242,310,538,0,54,79,0,1223,7.38
244,311,539,0,54,81,0,1229,7.385
247,315,545,0,54,72,0,1233,7.39
248,316,547,0,54,71,0,1236,7.395
250,318,549,0,54,72,0,1243,7.4
251,322,552,0,54,71,0,1250,7.405
253,323,554,0,55,75,0,1260,7.41
253,325,558,0,55,73,0,1264,7.415
253,326,560,0,55,78,0,1272,7.42
253,327,562,0,56,82,0,1280,7.425
254,327,566,0,56,90,0,1293,7.43
255,329,567,0,56,87,0,1294,7.435
255,329,570,0,56,91,0,1301,7.44
256,329,572,0,56,94,0,1307,7.445
257,331,573,0,56,98,0,1315,7.45
261,333,575,0,57,95,0,1321,7.455
262,338,578,0,57,98,0,1333,7.46
264,339,581,0,57,97,0,1338,7.465
265,339,586,0,57,96,0,1343,7.47
266,340,591,0,59,91,0,1347,7.475
267,340,592,0,60,95,0,1354,7.48
269,342,594,0,60,100,0,1365,7.485
271,343,597,0,60,96,0,1367,7.49
273,346,600,0,60,96,0,1375,7.495
276,348,600,0,61,95,0,1380,7.5
276,351,601,0,61,99,0,1388,7.505
277,353,605,0,61,101,0,1397,7.51
277,353,606,0,61,107,0,1404,7.515
278,356,610,0,61,107,0,1412,7.52
279,357,613,0,62,107,0,1418,7.525
280,359,618,0,63,104,0,1424,7.53
280,359,622,0,63,109,0,1433,7.535
282,361,626,0,63,112,0,1444,7.54
284,364,631,0,63,108,0,1450,7.545
285,366,634,0,64,109,0,1458,7.55
285,366,634,0,65,117,0,1467,7.555
288,366,637,0,65,113,0,1469,7.56
291,368,639,0,65,119,0,1482,7.565
294,373,644,0,66,113,0,1490,7.57
299,373,646,0,67,110,0,1495,7.575
300,373,649,0,67,109,0,1498,7.58
301,373,651,0,67,114,0,1506,7.585
302,375,654,0,67,113,0,1511,7.59
302,379,658,0,68,108,0,1515,7.595
305,382,660,0,68,103,0,1518,7.6
306,382,662,0,68,106,0,1524,7.605
307,382,667,0,68,103,0,1527,7.61
309,386,670,0,69,101,0,1535,7.615
311,390,671,0,69,103,0,1544,7.62
312,392,672,0,69,107,0,1552,7.625
312,393,673,0,69,116,0,1563,7.63
153,209,341,0,27,57,0,787,7.635
154,210,343,0,27,55,0,789,7.64
154,210,343,0,28,62,0,797,7.645
155,212,343,0,28,62,0,800,7.65
156,214,343,0,28,65,0,806,7.655
157,215,344,0,29,66,0,811,7.66
157,215,346,0,29,69,0,816,7.665
157,219,349,0,29,64,0,818,7.67
159,220,351,0,29,68,0,827,7.675
160,220,352,0,29,71,0,832,7.68
160,221,355,0,29,72,0,837,7.685
161,222,355,0,29,74,0,841,7.69
162,224,355,0,29,73,0,843,7.695
162,226,359,0,29,70,0,846,7.7
163,226,362,0,30,70,0,851,7.705
163,227,366,0,30,68,0,854,7.71
163,227,366,0,30,73,0,859,7.715
164,227,367,0,30,78,0,866,7.72
165,230,368,0,30,79,0,872,7.725
166,232,368,0,30,83,0,879,7.73
167,232,370,0,30,86,0,885,7.735
168,236,370,0,31,82,0,887,7.74
168,237,370,0,31,84,0,890,7.745
168,238,374,0,31,83,0,894,7.75
168,239,375,0,31,85,0,898,7.755
169,242,377,0,31,84,0,903,7.76
170,244,379,0,31,83,0,907,7.765
171,244,379,0,31,86,0,911,7.77
172,244,380,0,31,88,0,915,7.775
173,244,381,0,31,90,0,919,7.78
173,244,384,0,31,95,0,927,7.785
174,246,384,0,31,94,0,929,7.79
174,250,384,0,31,96,0,935,7.795
174,250,385,0,31,96,0,936,7.8
