t,size,X,a,e,r,q,x
22.535,824,54,0.0473300970873786,0.274271844660194,0.188106796116505,0.424757281553398,0.0655339805825243
22.54,830,54,0.0457831325301205,0.275903614457831,0.189156626506024,0.424096385542169,0.0650602409638554
22.545,832,54,0.0420673076923077,0.278846153846154,0.188701923076923,0.425480769230769,0.0649038461538462
22.55,836,54,0.0430622009569378,0.277511961722488,0.188995215311005,0.425837320574163,0.0645933014354067
22.555,840,55,0.0452380952380952,0.277380952380952,0.188095238095238,0.423809523809524,0.0654761904761905
22.56,846,56,0.041371158392435,0.277777777777778,0.190307328605201,0.42434988179669,0.066193853427896
22.565,849,56,0.0412249705535925,0.279151943462898,0.190812720848057,0.422850412249706,0.0659599528857479
22.57,852,56,0.0422535211267606,0.279342723004695,0.190140845070423,0.422535211267606,0.0657276995305164
22.575,856,57,0.0432242990654206,0.280373831775701,0.189252336448598,0.420560747663551,0.066588785046729
22.58,861,57,0.0429732868757259,0.281068524970964,0.18931475029036,0.420441347270616,0.0662020905923345
22.585,864,57,0.0439814814814815,0.280092592592593,0.189814814814815,0.420138888888889,0.0659722222222222
22.59,869,57,0.046029919447641,0.278481012658228,0.189873417721519,0.420023014959724,0.0655926352128884
22.595,873,57,0.0504009163802978,0.277205040091638,0.189003436426117,0.418098510882016,0.0652920962199313
22.6,881,58,0.0556186152099886,0.274687854710556,0.188422247446084,0.415437003405221,0.0658342792281498
22.605,884,58,0.0520361990950226,0.274886877828054,0.187782805429864,0.419683257918552,0.0656108597285068
22.61,888,58,0.0518018018018018,0.274774774774775,0.188063063063063,0.420045045045045,0.0653153153153153
22.615,893,58,0.0548712206047032,0.273236282194849,0.188129899216125,0.418812989921613,0.06494960806271
22.62,895,58,0.0547486033519553,0.272625698324022,0.187709497206704,0.420111731843575,0.064804469273743
22.625,901,59,0.0532741398446171,0.270810210876804,0.192008879023307,0.41842397336293,0.0654827968923418
22.63,906,60,0.0551876379690949,0.270419426048565,0.190949227373068,0.417218543046358,0.0662251655629139
22.635,908,60,0.0517621145374449,0.273127753303965,0.191629955947137,0.417400881057269,0.066079295154185
22.64,912,60,0.0537280701754386,0.271929824561404,0.191885964912281,0.416666666666667,0.0657894736842105
22.645,915,60,0.0502732240437158,0.273224043715847,0.192349726775956,0.418579234972678,0.0655737704918033
22.65,918,60,0.0522875816993464,0.273420479302832,0.191721132897603,0.417211328976035,0.065359477124183
22.655,922,60,0.0531453362255965,0.272234273318872,0.193058568329718,0.41648590021692,0.0650759219088937
22.66,929,61,0.0570505920344456,0.271259418729817,0.192680301399354,0.413347685683531,0.0656620021528525
22.665,938,61,0.0628997867803838,0.26865671641791,0.191897654584222,0.411513859275053,0.0650319829424307
22.67,942,61,0.0626326963906582,0.270700636942675,0.192144373673036,0.409766454352442,0.064755838641189
22.675,947,63,0.0612460401267159,0.271383315733897,0.192185850052798,0.408658922914467,0.0665258711721225
22.68,951,63,0.0609884332281809,0.270241850683491,0.192429022082019,0.410094637223975,0.0662460567823344
22.685,957,63,0.0626959247648903,0.270637408568443,0.19226750261233,0.408568443051202,0.0658307210031348
22.69,960,63,0.0604166666666667,0.269791666666667,0.195833333333333,0.408333333333333,0.065625
22.695,966,63,0.0652173913043478,0.269151138716356,0.194616977225673,0.405797101449275,0.0652173913043478
22.7,971,63,0.0700308959835221,0.267765190525232,0.193614830072091,0.403707518022657,0.0648815653964985
22.705,973,63,0.0709146968139774,0.268242548818088,0.193216855087359,0.402877697841727,0.0647482014388489
22.71,976,63,0.069672131147541,0.267418032786885,0.193647540983607,0.404713114754098,0.0645491803278689
22.715,978,64,0.0664621676891616,0.267893660531697,0.194274028629857,0.405930470347648,0.065439672801636
22.72,982,65,0.0631364562118126,0.267820773930754,0.195519348268839,0.407331975560081,0.0661914460285132
22.725,986,65,0.0659229208924949,0.266734279918864,0.1947261663286,0.406693711967546,0.0659229208924949
22.73,991,66,0.0665993945509586,0.266397578203835,0.193743693239152,0.406659939455096,0.0665993945509586
22.735,999,66,0.0720720720720721,0.265265265265265,0.193193193193193,0.403403403403403,0.0660660660660661
22.74,1002,67,0.0688622754491018,0.265469061876248,0.194610778443114,0.404191616766467,0.0668662674650699
22.745,1003,67,0.0667996011964108,0.265204386839482,0.194416749750748,0.406779661016949,0.0667996011964108
22.75,1008,67,0.066468253968254,0.263888888888889,0.194444444444444,0.408730158730159,0.066468253968254
22.755,1012,67,0.0671936758893281,0.263833992094862,0.194664031620553,0.408102766798419,0.066205533596838
22.76,1016,68,0.0639763779527559,0.263779527559055,0.195866141732283,0.409448818897638,0.0669291338582677
22.765,517,39,0.0618955512572534,0.249516441005803,0.181818181818182,0.431334622823985,0.0754352030947776
22.77,523,39,0.0630975143403442,0.250478011472275,0.183556405353729,0.4282982791587,0.0745697896749522
22.775,524,39,0.0610687022900763,0.25,0.185114503816794,0.429389312977099,0.0744274809160305
22.78,526,39,0.05893536121673,0.249049429657795,0.186311787072243,0.431558935361217,0.0741444866920152
22.785,528,39,0.0587121212121212,0.248106060606061,0.189393939393939,0.429924242424242,0.0738636363636364
22.79,530,39,0.0584905660377359,0.247169811320755,0.188679245283019,0.432075471698113,0.0735849056603774
22.795,532,39,0.0601503759398496,0.246240601503759,0.18796992481203,0.432330827067669,0.0733082706766917
22.8,536,39,0.0671641791044776,0.244402985074627,0.186567164179104,0.42910447761194,0.0727611940298507
22.805,537,39,0.0670391061452514,0.243947858472998,0.188081936685289,0.428305400372439,0.0726256983240224
22.81,540,39,0.0648148148148148,0.244444444444444,0.187037037037037,0.431481481481481,0.0722222222222222
22.815,544,39,0.0680147058823529,0.244485294117647,0.185661764705882,0.430147058823529,0.0716911764705882
22.82,547,39,0.0712979890310786,0.243144424131627,0.184643510054845,0.429616087751371,0.0712979890310786
22.825,553,39,0.0741410488245931,0.242314647377939,0.18625678119349,0.426763110307414,0.0705244122965642
22.83,558,39,0.0770609318996416,0.240143369175627,0.189964157706093,0.422939068100358,0.0698924731182796
22.835,563,39,0.0817051509769094,0.238010657193606,0.190053285968028,0.420959147424512,0.0692717584369449
22.84,568,39,0.0880281690140845,0.235915492957746,0.188380281690141,0.419014084507042,0.0686619718309859
22.845,568,39,0.0809859154929578,0.237676056338028,0.191901408450704,0.420774647887324,0.0686619718309859
22.85,569,39,0.0826010544815466,0.23725834797891,0.191564147627417,0.420035149384886,0.0685413005272408
22.855,571,39,0.0788091068301226,0.236427320490368,0.194395796847636,0.422066549912434,0.0683012259194396
22.86,572,39,0.0734265734265734,0.237762237762238,0.199300699300699,0.421328671328671,0.0681818181818182
22.865,576,39,0.0711805555555556,0.236111111111111,0.201388888888889,0.423611111111111,0.0677083333333333
22.87,581,39,0.0757314974182444,0.235800344234079,0.201376936316695,0.419965576592083,0.0671256454388985
22.875,586,39,0.0802047781569966,0.233788395904437,0.199658703071672,0.419795221843003,0.0665529010238908
22.88,587,39,0.0800681431005111,0.233390119250426,0.201022146507666,0.419080068143101,0.0664395229982964
22.885,590,39,0.0779661016949153,0.233898305084746,0.203389830508475,0.41864406779661,0.0661016949152542
22.89,591,39,0.0693739424703892,0.233502538071066,0.209813874788494,0.421319796954315,0.065989847715736
22.895,595,39,0.0672268907563025,0.233613445378151,0.211764705882353,0.421848739495798,0.065546218487395
22.9,596,39,0.0671140939597315,0.233221476510067,0.211409395973154,0.422818791946309,0.0654362416107383
22.905,597,39,0.0636515912897822,0.232830820770519,0.21105527638191,0.42713567839196,0.0653266331658292
22.91,602,39,0.0647840531561462,0.232558139534884,0.212624584717608,0.425249169435216,0.0647840531561462
22.915,605,39,0.0611570247933884,0.234710743801653,0.214876033057851,0.424793388429752,0.0644628099173554
22.92,605,39,0.0495867768595041,0.236363636363636,0.219834710743802,0.429752066115702,0.0644628099173554
22.925,609,40,0.0492610837438424,0.234811165845649,0.220032840722496,0.430213464696223,0.0656814449917898
22.93,614,40,0.0488599348534202,0.232899022801303,0.223127035830619,0.429967426710098,0.0651465798045603
22.935,616,40,0.0470779220779221,0.23538961038961,0.222402597402597,0.430194805194805,0.0649350649350649
22.94,621,40,0.0547504025764895,0.233494363929147,0.22061191626409,0.426731078904992,0.0644122383252818
22.945,622,40,0.045016077170418,0.234726688102894,0.221864951768489,0.434083601286174,0.0643086816720257
22.95,625,41,0.0464,0.2352,0.2208,0.432,0.0656
22.955,625,43,0.0432,0.2352,0.2208,0.432,0.0688
22.96,629,43,0.0445151033386327,0.233704292527822,0.224165341812401,0.429252782193959,0.068362480127186
22.965,630,43,0.0380952380952381,0.233333333333333,0.226984126984127,0.433333333333333,0.0682539682539682
22.97,631,43,0.03486529318542,0.234548335974643,0.22662440570523,0.43581616481775,0.0681458003169572
22.975,632,44,0.0332278481012658,0.234177215189873,0.22626582278481,0.436708860759494,0.069620253164557
22.98,634,45,0.0331230283911672,0.235015772870662,0.225552050473186,0.435331230283912,0.0709779179810726
22.985,636,45,0.0314465408805031,0.235849056603774,0.224842767295597,0.437106918238994,0.0707547169811321
22.99,638,45,0.0344827586206897,0.235109717868339,0.224137931034483,0.435736677115987,0.0705329153605016
22.995,640,45,0.0359375,0.2359375,0.2234375,0.434375,0.0703125
23,641,45,0.0343213728549142,0.237129485179407,0.223088923556942,0.435257410296412,0.0702028081123245
23.005,646,45,0.0386996904024768,0.235294117647059,0.222910216718266,0.43343653250774,0.0696594427244582
23.01,649,45,0.0431432973805855,0.234206471494607,0.221879815100154,0.431432973805855,0.0693374422187981
23.015,655,45,0.0458015267175573,0.233587786259542,0.221374045801527,0.430534351145038,0.0687022900763359
23.02,658,45,0.0440729483282675,0.232522796352584,0.221884498480243,0.433130699088146,0.0683890577507599
23.025,659,45,0.0409711684370258,0.235204855842185,0.22154779969651,0.433990895295903,0.0682852807283763
23.03,662,46,0.0422960725075529,0.234138972809668,0.220543806646526,0.433534743202417,0.0694864048338369
23.035,666,46,0.0465465465465465,0.232732732732733,0.219219219219219,0.432432432432432,0.0690690690690691
23.04,669,47,0.0418535127055306,0.234678624813154,0.219730941704036,0.433482810164425,0.070254110612855
23.045,670,47,0.0432835820895522,0.234328358208955,0.219402985074627,0.432835820895522,0.0701492537313433
23.05,673,47,0.0430906389301634,0.233283803863299,0.218424962852897,0.435364041604755,0.0698365527488856
23.055,676,48,0.0355029585798817,0.235207100591716,0.220414201183432,0.437869822485207,0.0710059171597633
23.06,678,48,0.0339233038348083,0.235988200589971,0.221238938053097,0.438053097345133,0.0707964601769911
23.065,680,48,0.0338235294117647,0.236764705882353,0.222058823529412,0.436764705882353,0.0705882352941176
23.07,682,48,0.0351906158357771,0.236070381231672,0.221407624633431,0.436950146627566,0.0703812316715543
23.075,686,48,0.0349854227405248,0.23469387755102,0.221574344023324,0.438775510204082,0.0699708454810496
23.08,689,48,0.0333817126269956,0.23367198838897,0.222060957910015,0.44121915820029,0.06966618287373
23.085,690,48,0.0304347826086957,0.234782608695652,0.223188405797101,0.442028985507246,0.0695652173913043
23.09,692,48,0.0303468208092486,0.234104046242775,0.222543352601156,0.44364161849711,0.069364161849711
23.095,696,48,0.0316091954022989,0.234195402298851,0.221264367816092,0.443965517241379,0.0689655172413793
23.1,701,48,0.0328102710413695,0.2339514978602,0.222539229671897,0.442225392296719,0.0684736091298146
23.105,704,49,0.0298295454545455,0.235795454545455,0.223011363636364,0.441761363636364,0.0696022727272727
23.11,705,49,0.0297872340425532,0.235460992907801,0.222695035460993,0.442553191489362,0.0695035460992908
23.115,705,49,0.0283687943262411,0.235460992907801,0.222695035460993,0.443971631205674,0.0695035460992908
23.12,711,49,0.0351617440225035,0.233473980309423,0.222222222222222,0.440225035161744,0.0689170182841069
23.125,715,49,0.034965034965035,0.232167832167832,0.222377622377622,0.441958041958042,0.0685314685314685
23.13,719,49,0.0319888734353268,0.232267037552156,0.222531293463143,0.445062586926287,0.0681502086230876
23.135,723,49,0.0304287690179806,0.232365145228216,0.22268326417704,0.446749654218534,0.0677731673582296
23.14,727,49,0.0261348005502063,0.233837689133425,0.22283356258597,0.449793672627235,0.0674002751031637
23.145,732,50,0.0314207650273224,0.23224043715847,0.221311475409836,0.44672131147541,0.0683060109289618
23.15,733,50,0.0327421555252387,0.231923601637108,0.221009549795362,0.446111869031378,0.0682128240109141
23.155,735,50,0.0340136054421769,0.231292517006803,0.221768707482993,0.444897959183673,0.0680272108843537
23.16,738,51,0.035230352303523,0.231707317073171,0.220867208672087,0.443089430894309,0.0691056910569106
23.165,739,51,0.0351826792963464,0.231393775372124,0.220568335588633,0.443843031123139,0.0690121786197564
23.17,744,52,0.032258064516129,0.23252688172043,0.220430107526882,0.44489247311828,0.0698924731182796
23.175,749,52,0.0360480640854473,0.230974632843792,0.218958611481976,0.444592790387183,0.0694259012016021
23.18,757,52,0.0449141347424042,0.228533685601057,0.21664464993395,0.441215323645971,0.0686922060766182
23.185,759,52,0.0447957839262187,0.229249011857708,0.216073781291173,0.44137022397892,0.0685111989459816
23.19,762,52,0.0446194225721785,0.228346456692913,0.216535433070866,0.442257217847769,0.068241469816273
23.195,766,53,0.0430809399477807,0.227154046997389,0.216710182767624,0.443864229765013,0.0691906005221932
23.2,768,53,0.0390625,0.227864583333333,0.220052083333333,0.444010416666667,0.0690104166666667
23.205,775,53,0.0438709677419355,0.225806451612903,0.220645161290323,0.441290322580645,0.0683870967741936
23.21,778,53,0.0411311053984576,0.224935732647815,0.222365038560411,0.443444730077121,0.0681233933161954
23.215,781,53,0.0409731113956466,0.224071702944942,0.222791293213828,0.444302176696543,0.0678617157490397
23.22,783,53,0.037037037037037,0.223499361430396,0.22477650063857,0.446998722860792,0.0676883780332056
23.225,785,53,0.0331210191082803,0.226751592356688,0.226751592356688,0.445859872611465,0.067515923566879
23.23,787,54,0.0279542566709022,0.228716645489199,0.227445997458704,0.447268106734435,0.0686149936467599
23.235,793,54,0.0315258511979823,0.228247162673392,0.225725094577554,0.44640605296343,0.0680958385876419
23.24,798,54,0.031328320802005,0.228070175438596,0.226817042606516,0.446115288220551,0.0676691729323308
23.245,800,54,0.0325,0.22875,0.22625,0.445,0.0675
23.25,805,54,0.0322981366459627,0.227329192546584,0.226086956521739,0.447204968944099,0.0670807453416149
23.255,812,54,0.0369458128078818,0.225369458128079,0.225369458128079,0.445812807881773,0.0665024630541872
23.26,818,55,0.0366748166259169,0.226161369193154,0.224938875305623,0.444987775061125,0.0672371638141809
23.265,824,55,0.0412621359223301,0.225728155339806,0.223300970873786,0.442961165048544,0.066747572815534
23.27,828,55,0.0386473429951691,0.22463768115942,0.223429951690821,0.446859903381643,0.0664251207729469
23.275,830,55,0.0337349397590361,0.227710843373494,0.22289156626506,0.449397590361446,0.0662650602409639
23.28,834,55,0.0311750599520384,0.23021582733813,0.224220623501199,0.448441247002398,0.065947242206235
23.285,837,56,0.029868578255675,0.229390681003584,0.224611708482676,0.449223416965352,0.0669056152927121
23.29,839,56,0.0250297973778308,0.231227651966627,0.225268176400477,0.451728247914184,0.066746126340882
23.295,841,56,0.0237812128418549,0.233055885850178,0.224732461355529,0.451843043995244,0.0665873959571938
23.3,844,57,0.0213270142180095,0.234597156398104,0.225118483412322,0.451421800947867,0.0675355450236967
23.305,849,57,0.0247349823321555,0.234393404004711,0.224970553592462,0.448763250883392,0.0671378091872792
23.31,852,57,0.0246478873239437,0.234741784037559,0.225352112676056,0.448356807511737,0.0669014084507042
23.315,854,57,0.0257611241217799,0.234192037470726,0.225995316159251,0.447306791569087,0.0667447306791569
23.32,858,57,0.0268065268065268,0.234265734265734,0.227272727272727,0.445221445221445,0.0664335664335664
23.325,860,57,0.0290697674418605,0.233720930232558,0.226744186046512,0.444186046511628,0.0662790697674419
23.33,867,58,0.0322952710495963,0.232987312572088,0.224913494809689,0.442906574394464,0.0668973471741638
23.335,871,58,0.0298507462686567,0.234213547646383,0.226176808266361,0.44316877152698,0.0665901262916188
23.34,878,59,0.0353075170842825,0.233485193621868,0.224373576309795,0.439635535307517,0.0671981776765376
23.345,881,59,0.0317820658342792,0.233825198637911,0.224744608399546,0.442678774120318,0.0669693530079455
23.35,885,59,0.0327683615819209,0.235028248587571,0.223728813559322,0.44180790960452,0.0666666666666667
23.355,892,59,0.0347533632286996,0.23542600896861,0.223094170403587,0.440582959641256,0.0661434977578475
23.36,895,59,0.0335195530726257,0.236871508379888,0.223463687150838,0.440223463687151,0.0659217877094972
23.365,898,59,0.0334075723830735,0.237193763919822,0.22271714922049,0.44097995545657,0.0657015590200445
23.37,904,59,0.0365044247787611,0.235619469026549,0.221238938053097,0.441371681415929,0.0652654867256637
23.375,910,59,0.0395604395604396,0.235164835164835,0.220879120879121,0.43956043956044,0.0648351648351648
23.38,914,59,0.0437636761487965,0.234135667396061,0.219912472647702,0.437636761487965,0.0645514223194748
23.385,918,59,0.0413943355119826,0.234204793028322,0.220043572984749,0.440087145969499,0.0642701525054466
23.39,923,60,0.0400866738894908,0.234019501625135,0.219934994582882,0.440953412784399,0.0650054171180932
23.395,927,61,0.0399137001078749,0.234088457389428,0.220064724919094,0.440129449838188,0.0658036677454153
23.4,931,61,0.0440386680988185,0.233082706766917,0.219119226638024,0.438238453276047,0.0655209452201933
23.405,935,61,0.0459893048128342,0.233155080213904,0.218181818181818,0.437433155080214,0.06524064171123
23.41,945,61,0.0486772486772487,0.232804232804233,0.22010582010582,0.433862433862434,0.0645502645502646
23.415,945,61,0.0465608465608466,0.232804232804233,0.22010582010582,0.435978835978836,0.0645502645502646
23.42,949,62,0.0432033719704953,0.234984193888303,0.219178082191781,0.437302423603793,0.065331928345627
23.425,952,62,0.0399159663865546,0.237394957983193,0.218487394957983,0.439075630252101,0.0651260504201681
23.43,956,62,0.0376569037656904,0.239539748953975,0.219665271966527,0.438284518828452,0.0648535564853557
23.435,960,62,0.040625,0.238541666666667,0.219791666666667,0.436458333333333,0.0645833333333333
23.44,966,62,0.0434782608695652,0.237060041407867,0.219461697722567,0.435817805383023,0.0641821946169772
23.445,968,62,0.0371900826446281,0.236570247933884,0.22004132231405,0.442148760330579,0.0640495867768595
23.45,970,62,0.0319587628865979,0.238144329896907,0.220618556701031,0.445360824742268,0.0639175257731959
23.455,973,62,0.0328879753340185,0.237410071942446,0.220966084275437,0.445015416238438,0.0637204522096608
23.46,977,62,0.0337768679631525,0.236438075742068,0.220061412487206,0.446264073694985,0.0634595701125896
23.465,981,62,0.0326197757390418,0.236493374108053,0.219164118246687,0.448521916411825,0.0632008154943935
23.47,983,63,0.0284842319430315,0.239064089521872,0.218718209562564,0.449643947100712,0.064089521871821
23.475,985,63,0.0284263959390863,0.239593908629442,0.218274111675127,0.449746192893401,0.0639593908629442
23.48,988,63,0.0283400809716599,0.239878542510121,0.217611336032389,0.450404858299595,0.0637651821862348
23.485,991,63,0.029263370332997,0.240161453077699,0.216952573158426,0.450050454086781,0.0635721493440969
23.49,993,63,0.0312185297079557,0.239677744209466,0.216515609264854,0.449144008056395,0.0634441087613293
23.495,1000,63,0.034,0.241,0.215,0.447,0.063
23.5,1001,65,0.031968031968032,0.240759240759241,0.214785214785215,0.447552447552448,0.0649350649350649
23.505,1007,65,0.0317775571002979,0.241310824230387,0.213505461767627,0.448857994041708,0.0645481628599801
23.51,1012,66,0.0316205533596838,0.243083003952569,0.212450592885375,0.447628458498024,0.0652173913043478
23.515,1016,66,0.0255905511811024,0.247047244094488,0.21259842519685,0.449803149606299,0.0649606299212598
23.52,1018,66,0.0196463654223969,0.25049115913556,0.213163064833006,0.451866404715128,0.0648330058939096
23.525,1019,66,0.0166830225711482,0.250245338567223,0.213935230618253,0.454367026496565,0.0647693817468106
23.53,1022,67,0.0107632093933464,0.253424657534247,0.215264187866928,0.454990215264188,0.0655577299412916
23.535,1024,67,0.0087890625,0.2548828125,0.21484375,0.4560546875,0.0654296875
23.54,1027,67,0.00876338851022395,0.255111976630964,0.214216163583252,0.456669912366115,0.065238558909445
23.545,1033,67,0.0116166505324298,0.255566311713456,0.213939980638916,0.454017424975799,0.0648596321393998
23.55,1038,68,0.0134874759152216,0.25626204238921,0.212909441233141,0.451830443159923,0.0655105973025048
23.555,1043,68,0.0134228187919463,0.255992329817833,0.212847555129434,0.452540747842761,0.0651965484180249
23.56,1048,68,0.0143129770992366,0.256679389312977,0.211832061068702,0.452290076335878,0.0648854961832061
23.565,1054,68,0.0170777988614801,0.257115749525617,0.210626185958254,0.450664136622391,0.0645161290322581
23.57,1066,69,0.024390243902439,0.25515947467167,0.208255159474672,0.447467166979362,0.0647279549718574
23.575,1070,69,0.0252336448598131,0.254205607476636,0.207476635514019,0.448598130841121,0.0644859813084112
23.58,1071,69,0.0224089635854342,0.254901960784314,0.207282913165266,0.450980392156863,0.0644257703081232
23.585,1076,69,0.0213754646840149,0.258364312267658,0.20631970260223,0.449814126394052,0.0641263940520446
23.59,578,43,0.0259515570934256,0.250865051903114,0.214532871972318,0.434256055363322,0.0743944636678201
23.595,582,43,0.0292096219931271,0.24914089347079,0.213058419243986,0.434707903780069,0.0738831615120275
23.6,585,43,0.0341880341880342,0.247863247863248,0.211965811965812,0.432478632478633,0.0735042735042735
23.605,586,43,0.0341296928327645,0.247440273037543,0.21160409556314,0.433447098976109,0.0733788395904437
23.61,590,43,0.0355932203389831,0.247457627118644,0.211864406779661,0.432203389830508,0.0728813559322034
23.615,592,44,0.0337837837837838,0.246621621621622,0.211148648648649,0.434121621621622,0.0743243243243243
23.62,595,44,0.0336134453781513,0.248739495798319,0.210084033613445,0.433613445378151,0.0739495798319328
23.625,597,44,0.0301507537688442,0.247906197654941,0.209380234505863,0.438860971524288,0.0737018425460637
23.63,599,44,0.0317195325542571,0.248747913188648,0.208681135225376,0.437395659432387,0.0734557595993322
23.635,601,44,0.0332778702163062,0.249584026622296,0.207986688851913,0.435940099833611,0.0732113144758735
23.64,603,44,0.0315091210613599,0.248756218905473,0.208955223880597,0.437810945273632,0.0729684908789386
23.645,604,44,0.0298013245033113,0.248344370860927,0.208609271523179,0.440397350993377,0.0728476821192053
23.65,605,44,0.028099173553719,0.249586776859504,0.208264462809917,0.441322314049587,0.0727272727272727
23.655,605,44,0.0214876033057851,0.252892561983471,0.209917355371901,0.44297520661157,0.0727272727272727
23.66,608,44,0.0213815789473684,0.253289473684211,0.208881578947368,0.444078947368421,0.0723684210526316
23.665,613,45,0.0244698205546493,0.252854812398042,0.207177814029364,0.442088091353997,0.0734094616639478
23.67,615,45,0.024390243902439,0.253658536585366,0.20650406504065,0.442276422764228,0.0731707317073171
23.675,615,45,0.0211382113821138,0.255284552845528,0.20650406504065,0.44390243902439,0.0731707317073171
23.68,617,45,0.0210696920583468,0.256077795786062,0.205834683954619,0.444084278768233,0.0729335494327391
23.685,623,45,0.0304975922953451,0.253611556982344,0.203852327447833,0.439807383627608,0.07223113964687
23.69,625,45,0.0304,0.256,0.2032,0.4384,0.072
23.695,630,45,0.0349206349206349,0.253968253968254,0.204761904761905,0.434920634920635,0.0714285714285714
23.7,631,45,0.0316957210776545,0.253565768621236,0.20919175911252,0.434231378763867,0.0713153724247227
23.705,634,45,0.0362776025236593,0.252365930599369,0.20820189274448,0.43217665615142,0.0709779179810726
23.71,635,45,0.0267716535433071,0.253543307086614,0.214173228346457,0.434645669291339,0.0708661417322835
23.715,640,45,0.025,0.2515625,0.2125,0.440625,0.0703125
23.72,648,45,0.0308641975308642,0.248456790123457,0.209876543209877,0.441358024691358,0.0694444444444444
23.725,650,45,0.0276923076923077,0.249230769230769,0.209230769230769,0.444615384615385,0.0692307692307692
23.73,653,45,0.0290964777947933,0.248085758039816,0.209800918836141,0.444104134762634,0.0689127105666156
23.735,657,45,0.0289193302891933,0.249619482496195,0.210045662100457,0.442922374429224,0.0684931506849315
23.74,659,45,0.0227617602427921,0.253414264036419,0.209408194233687,0.446130500758725,0.0682852807283763
23.745,662,45,0.027190332326284,0.25226586102719,0.208459214501511,0.444108761329305,0.06797583081571
23.75,665,45,0.0300751879699248,0.251127819548872,0.207518796992481,0.443609022556391,0.0676691729323308
23.755,669,45,0.0298953662182362,0.252615844544096,0.209267563527653,0.440956651718984,0.0672645739910314
23.76,671,45,0.0268256333830104,0.253353204172876,0.210134128166915,0.442622950819672,0.0670640834575261
23.765,671,45,0.0193740685543964,0.257824143070045,0.210134128166915,0.445603576751118,0.0670640834575261
23.77,676,47,0.022189349112426,0.257396449704142,0.208579881656805,0.442307692307692,0.0695266272189349
23.775,679,47,0.0235640648011782,0.256259204712813,0.209131075110457,0.441826215022091,0.069219440353461
23.78,681,47,0.0176211453744493,0.259911894273128,0.208516886930984,0.444933920704846,0.0690161527165932
23.785,686,47,0.0233236151603499,0.25801749271137,0.208454810495627,0.441690962099125,0.0685131195335277
23.79,687,47,0.0174672489082969,0.260553129548763,0.208151382823872,0.445414847161572,0.0684133915574964
23.795,691,47,0.020260492040521,0.25904486251809,0.206946454413893,0.445730824891462,0.0680173661360347
23.8,695,47,0.0201438848920863,0.260431654676259,0.20863309352518,0.443165467625899,0.0676258992805755
23.805,696,47,0.021551724137931,0.260057471264368,0.208333333333333,0.442528735632184,0.0675287356321839
23.81,698,47,0.0214899713467049,0.260744985673352,0.207736389684814,0.44269340974212,0.0673352435530086
23.815,699,47,0.0200286123032904,0.261802575107296,0.208869814020029,0.44206008583691,0.067238912732475
23.82,706,47,0.0297450424929178,0.259206798866856,0.206798866855524,0.437677053824363,0.0665722379603399
23.825,711,48,0.0337552742616034,0.257383966244726,0.205344585091421,0.436005625879044,0.0675105485232067
23.83,714,49,0.0364145658263305,0.256302521008403,0.204481792717087,0.434173669467787,0.0686274509803922
23.835,718,49,0.0389972144846797,0.254874651810585,0.204735376044568,0.433147632311978,0.0682451253481894
23.84,723,49,0.04149377593361,0.255878284923928,0.204702627939142,0.43015214384509,0.0677731673582296
23.845,726,49,0.0440771349862259,0.254820936639118,0.203856749311295,0.429752066115702,0.0674931129476584
23.85,731,49,0.0451436388508892,0.253077975376197,0.203830369357045,0.430916552667579,0.06703146374829
23.855,739,49,0.0460081190798376,0.251691474966171,0.205683355886333,0.430311231393775,0.0663058186738836
23.86,744,49,0.0456989247311828,0.25,0.206989247311828,0.431451612903226,0.0658602150537634
23.865,747,49,0.0468540829986613,0.248995983935743,0.207496653279786,0.431057563587684,0.0655957161981258
23.87,751,49,0.0452729693741678,0.249001331557923,0.207723035952064,0.432756324900133,0.0652463382157124
23.875,752,50,0.0412234042553191,0.248670212765957,0.210106382978723,0.433510638297872,0.0664893617021277
23.88,755,50,0.0423841059602649,0.249006622516556,0.209271523178808,0.433112582781457,0.0662251655629139
23.885,755,50,0.0384105960264901,0.250331125827815,0.210596026490066,0.434437086092715,0.0662251655629139
23.89,761,51,0.0407358738501971,0.250985545335085,0.208935611038108,0.432325886990802,0.0670170827858081
23.895,767,51,0.0430247718383312,0.251629726205997,0.207301173402868,0.431551499348109,0.0664928292046936
23.9,771,51,0.0428015564202335,0.251621271076524,0.206225680933852,0.433203631647211,0.066147859922179
23.905,774,51,0.0452196382428941,0.250645994832041,0.205426356589147,0.4328165374677,0.0658914728682171
23.91,777,51,0.0424710424710425,0.250965250965251,0.204633204633205,0.436293436293436,0.0656370656370656
23.915,781,51,0.0422535211267606,0.253521126760563,0.204865556978233,0.434058898847631,0.0653008962868118
23.92,785,51,0.043312101910828,0.253503184713376,0.203821656050955,0.434394904458599,0.064968152866242
23.925,791,51,0.0480404551201011,0.252844500632111,0.202275600505689,0.43236409608091,0.0644753476611884
23.93,795,51,0.0465408805031447,0.254088050314465,0.20251572327044,0.432704402515723,0.0641509433962264
23.935,800,51,0.04875,0.255,0.20125,0.43125,0.06375
23.94,804,52,0.0472636815920398,0.253731343283582,0.200248756218905,0.43407960199005,0.0646766169154229
23.945,806,52,0.0446650124069479,0.25682382133995,0.200992555831266,0.433002481389578,0.0645161290322581
