sigma,q,a_sat,alpha_max_analytical,alpha_max_numerical
1,0.272727272727273,0.404040404040404,0.271570097394441,0.27157009737213
1,0.272727272727273,0.505050505050505,0.241071828354451,0.241071828331167
1,0.272727272727273,0.606060606060606,0.216992665219381,0.216992665189172
1,0.272727272727273,0.707070707070707,0.197431971765654,0.197431971728686
1,0.272727272727273,0.808080808080808,0.181192854548185,0.18119285450986
1,0.272727272727273,0.909090909090909,0.167476664526119,0.167476664503308
1,0.272727272727273,1.01010101010101,0.15572682747095,0.155726827457762
1,0.272727272727273,1.11111111111111,0.145542022025282,0.145542022017411
1,0.272727272727273,1.21212121212121,0.136624769382594,0.136624769252847
1,0.272727272727273,1.31313131313131,0.128749448386326,0.128749448378294
1,0.272727272727273,1.41414141414141,0.12174158383854,0.121741583830152
1,0.272727272727273,1.51515151515152,0.115463982412725,0.115463982408006
1,0.272727272727273,1.61616161616162,0.109807188420559,0.109807188262015
1,0.272727272727273,1.71717171717172,0.104682753414758,0.104682753389109
1,0.272727272727273,1.81818181818182,0.100018389711277,0.100018389659466
1,0.272727272727273,1.91919191919192,0.0957544157359873,0.0957544156324148
1,0.272727272727273,2.02020202020202,0.0918411059921065,0.0918411059887382
1,0.272727272727273,2.12121212121212,0.0882366864161795,0.0882366864075858
1,0.272727272727273,2.22222222222222,0.0849057979116313,0.0849057978986826
1,0.272727272727273,2.32323232323232,0.0818183046391969,0.0818183046206743
1,0.272727272727273,2.42424242424242,0.0789483596513384,0.0789483596261714
1,0.272727272727273,2.52525252525253,0.0762736650116982,0.07627366497898
1,0.272727272727273,2.62626262626263,0.0737748805670787,0.0737748805260671
1,0.272727272727273,2.72727272727273,0.071435147527739,0.0714351474778496
1,0.272727272727273,2.82828282828283,0.0692397015715568,0.0692397015123504
1,0.272727272727273,2.92929292929293,0.0671755563783737,0.0671755563095413
1,0.272727272727273,3.03030303030303,0.0652312430316765,0.0652312429530241
1,0.272727272727273,3.13131313131313,0.0633965940773474,0.06339659398878
1,0.272727272727273,3.23232323232323,0.0616625635353908,0.0616625634368983
1,0.272727272727273,3.33333333333333,0.0600210760518899,0.0600210759435333
1,0.272727272727273,3.43434343434343,0.0584648998185234,0.0584648997004226
1,0.272727272727273,3.53535353535354,0.0569875389926137,0.0569875388739623
1,0.272727272727273,3.63636363636364,0.0555831422062004,0.0555831420983786
1,0.272727272727273,3.73737373737374,0.0542464244194954,0.0542464243176961
1,0.272727272727273,3.83838383838384,0.0529725998974974,0.0529725998012087
1,0.272727272727273,3.93939393939394,0.0517573245020683,0.0517573244108335
1,0.272727272727273,4.04040404040404,0.0505966458205013,0.0505966457339119
1,0.272727272727273,4.14141414141414,0.0494869599144687,0.0494869598321583
1,0.272727272727273,4.24242424242424,0.0484249736845907,0.04842497360623
1,0.272727272727273,4.34343434343434,0.047407672016712,0.0474076719420043
1,0.272727272727273,4.44444444444444,0.0464322890147687,0.0464322889434459
1,0.272727272727273,4.54545454545455,0.0454962827384249,0.0454962826702445
1,0.272727272727273,4.64646464646465,0.0445973129565711,0.0445973128913128
1,0.272727272727273,4.74747474747475,0.0437332215042964,0.0437332214417602
1,0.272727272727273,4.84848484848485,0.0429020148942416,0.0429020148342453
1,0.272727272727273,4.94949494949495,0.04210184888579,0.0421018488281671
1,0.272727272727273,5.05050505050505,0.0413310147593652,0.0413310147039638
1,0.272727272727273,5.15151515151515,0.0405879270797555,0.0405879270264362
1,0.272727272727273,5.25252525252525,0.0398711127631541,0.039871112711789
1,0.272727272727273,5.35353535353535,0.03917920128853,0.0391792012390016
1,0.272727272727273,5.45454545454545,0.0385109159158517,0.0385109158680519
1,0.272727272727273,5.55555555555556,0.0378650657922631,0.037865065746092
1,0.272727272727273,5.65656565656566,0.037240538843103,0.0372405387984686
1,0.272727272727273,5.75757575757576,0.0366362953581367,0.0366362953149538
1,0.272727272727273,5.85858585858586,0.0360513621948843,0.0360513621530739
1,0.272727272727273,5.95959595959596,0.0354848275308142,0.0354848274903031
1,0.272727272727273,6.06060606060606,0.0349358361046636,0.0349358360653838
1,0.272727272727273,6.16161616161616,0.0344035848944722,0.0344035848563604
1,0.272727272727273,6.26262626262626,0.0338873191862395,0.0338873191492369
1,0.272727272727273,6.36363636363636,0.0333863289926,0.0333863289566517
1,0.272727272727273,6.46464646464646,0.0328999457856643,0.032899945750719
1,0.272727272727273,6.56565656565657,0.0324275395123159,0.0324275394783258
1,0.272727272727273,6.66666666666667,0.0319685158638597,0.0319685158307799
1,0.272727272727273,6.76767676767677,0.0315223137750733,0.0315223137428619
1,0.272727272727273,6.86868686868687,0.03108840313047,0.0310884030990876
1,0.272727272727273,6.96969696969697,0.0306662826580054,0.0306662826274151
1,0.272727272727273,7.07070707070707,0.0302554779925866,0.0302554779627535
1,0.272727272727273,7.17171717171717,0.0298555398936155,0.0298555398645072
1,0.272727272727273,7.27272727272727,0.0294660426024523,0.0294660425740381
1,0.272727272727273,7.37373737373737,0.0290865823271421,0.0290865822993929
1,0.272727272727273,7.47474747474747,0.0287167758430426,0.0287167758159311
1,0.272727272727273,7.57575757575758,0.0283562591991351,0.0283562591726356
1,0.272727272727273,7.67676767676768,0.0280046865208179,0.0280046864949061
1,0.272727272727273,7.77777777777778,0.0276617289008868,0.0276617288755396
1,0.272727272727273,7.87878787878788,0.0273270733712119,0.0273270733464076
1,0.272727272727273,7.97979797979798,0.0270004219483393,0.0270004219240572
1,0.272727272727273,8.08080808080808,0.0266814907468892,0.0266814907231099
1,0.272727272727273,8.18181818181818,0.0263700091551935,0.0263700091318983
1,0.272727272727273,8.28282828282828,0.0260657190681335,0.0260657190453048
1,0.272727272727273,8.38383838383838,0.0257683741725975,0.0257683741502186
1,0.272727272727273,8.48484848484848,0.0254777392813943,0.0254777392594495
1,0.272727272727273,8.58585858585859,0.0251935897118294,0.0251935896903034
1,0.272727272727273,8.68686868686869,0.0249157107054873,0.0249157106843657
1,0.272727272727273,8.78787878787879,0.0246438968860665,0.0246438968653357
1,0.272727272727273,8.88888888888889,0.0243779517523862,0.0243779517320331
1,0.272727272727273,8.98989898989899,0.0241176872039282,0.0241176871839404
1,0.272727272727273,9.09090909090909,0.0238629230965065,0.0238629230768721
1,0.272727272727273,9.19191919191919,0.0236134868258513,0.023613486806559
1,0.272727272727273,9.29292929292929,0.0233692129370861,0.0233692129181249
1,0.272727272727273,9.39393939393939,0.0231299427582338,0.0231299427395936
1,0.272727272727273,9.49494949494949,0.0228955240560482,0.022895524037719
1,0.272727272727273,9.5959595959596,0.0226658107125959,0.0226658106945682
1,0.272727272727273,9.6969696969697,0.0224406624211455,0.0224406624034102
1,0.272727272727273,9.7979797979798,0.0222199444000313,0.0222199443825798
1,0.272727272727273,9.8989898989899,0.0220035271232641,0.022003527106088
1,0.272727272727273,10,0.0217912860667557,0.021791286049847
1,0.282828282828283,0,NaN,0.7171717171
1,0.282828282828283,0.101010101010101,0.446268969286213,0.446268969240043
1,0.282828282828283,0.202020202020202,0.358503403884427,0.358503403850302
1,0.282828282828283,0.303030303030303,0.303031015942864,0.303031015825986
1,0.282828282828283,0.404040404040404,0.2635753508502,0.263575350829283
1,0.282828282828283,0.505050505050505,0.233710886610785,0.233710886590237
1,0.282828282828283,0.606060606060606,0.210177350038073,0.210177350012187
1,0.282828282828283,0.707070707070707,0.191089645336261,0.191089645303524
1,0.282828282828283,0.808080808080808,0.175263682656406,0.175263682620104
1,0.282828282828283,0.909090909090909,0.161911073299209,0.161911073264529
1,0.282828282828283,1.01010101010101,0.150483425185935,0.150483425168777
1,0.282828282828283,1.11111111111111,0.140585964677789,0.140585964667571
1,0.282828282828283,1.21212121212121,0.131926488421959,0.131926488415498
1,0.282828282828283,1.31313131313131,0.124283659787528,0.124283659715434
1,0.282828282828283,1.41414141414141,0.117486512246837,0.117486512240227
1,0.282828282828283,1.51515151515152,0.11140074926617,0.111400749259022
1,0.282828282828283,1.61616161616162,0.105919325511084,0.105919325504262
1,0.282828282828283,1.71717171717172,0.100955812996664,0.100955812976442
1,0.282828282828283,1.81818181818182,0.0964396294727601,0.0964396292818005
1,0.282828282828283,1.91919191919192,0.0923125422800661,0.0923125422529167
1,0.282828282828283,2.02020202020202,0.0885260644121509,0.088526064392608
1,0.282828282828283,2.12121212121212,0.0850394864712956,0.0850394863128835
1,0.282828282828283,2.22222222222222,0.0818183694840987,0.0818183694461736
1,0.282828282828283,2.32323232323232,0.0788333767901275,0.0788333767852874
1,0.282828282828283,2.42424242424242,0.076059358826166,0.0760593588192445
1,0.282828282828283,2.52525252525253,0.0734746288882601,0.0734746288785992
1,0.282828282828283,2.62626262626263,0.0710603847614049,0.0710603847484146
1,0.282828282828283,2.72727272727273,0.0688002429311786,0.0688002429143463
1,0.282828282828283,2.82828282828283,0.0666798605277975,0.0666798605066898
1,0.282828282828283,2.92929292929293,0.0646866262499383,0.0646866262241994
1,0.282828282828283,3.03030303030303,0.0628094059746579,0.0628094059440052
1,0.282828282828283,3.13131313131313,0.061038332056961,0.0610383320211791
1,0.282828282828283,3.23232323232323,0.0593646277858011,0.0593646277447347
1,0.282828282828283,3.33333333333333,0.0577804603211224,0.0577804602746699
1,0.282828282828283,3.43434343434343,0.0562788168502992,0.0562788167984057
1,0.282828282828283,3.53535353535354,0.0548533997871623,0.0548533997298134
1,0.282828282828283,3.63636363636364,0.0534985376757882,0.0534985376130039
1,0.282828282828283,3.73737373737374,0.0522091091148796,0.0522091090467092
1,0.282828282828283,3.83838383838384,0.0509804775313738,0.050980477457891
1,0.282828282828283,3.93939393939394,0.0498084350368713,0.0498084349581697
1,0.282828282828283,4.04040404040404,0.0486891539222565,0.0486891538384461
1,0.282828282828283,4.14141414141414,0.0476191446030749,0.0476191445142791
1,0.282828282828283,4.24242424242424,0.0465952190349506,0.0465952189413029
1,0.282828282828283,4.34343434343434,0.0456144587853596,0.0456144586870013
1,0.282828282828283,4.44444444444444,0.0446741870837259,0.0446741869859529
1,0.282828282828283,4.54545454545455,0.0437719442824984,0.0437719441914928
1,0.282828282828283,4.64646464646465,0.0429054662526079,0.0429054661652769
1,0.282828282828283,4.74747474747475,0.0420726653114177,0.0420726652275219
1,0.282828282828283,4.84848484848485,0.0412716133430539,0.0412716132623744
1,0.282828282828283,4.94949494949495,0.0405005268222835,0.0405005267446196
1,0.282828282828283,5.05050505050505,0.0397577534958407,0.0397577534210082
1,0.282828282828283,5.15151515151515,0.0390417605108429,0.0390417604386726
1,0.282828282828283,5.25252525252525,0.0383511238099415,0.0383511237402775
1,0.282828282828283,5.35353535353535,0.0376845186381126,0.037684518570811
1,0.282828282828283,5.45454545454545,0.0370407110273492,0.0370407109622772
1,0.282828282828283,5.55555555555556,0.036418550143605,0.0364185500806397
1,0.282828282828283,5.65656565656566,0.03581696139573,0.0358169613347574
1,0.282828282828283,5.75757575757576,0.0352349402192518,0.0352349401601663
1,0.282828282828283,5.85858585858586,0.0346715464590757,0.0346715464017791
1,0.282828282828283,5.95959595959596,0.0341258992847912,0.0341258992291922
1,0.282828282828283,6.06060606060606,0.033597172580541,0.0335971725265545
1,0.282828282828283,6.16161616161616,0.0330845907585312,0.0330845907060778
1,0.282828282828283,6.26262626262626,0.032587424951417,0.0325874249004227
1,0.282828282828283,6.36363636363636,0.032104989544128,0.0321049894945235
1,0.282828282828283,6.46464646464646,0.0316366390103215,0.031636638962042
1,0.282828282828283,6.56565656565657,0.0311817650226778,0.0311817649756625
1,0.282828282828283,6.66666666666667,0.0307397938097584,0.0307397937639504
1,0.282828282828283,6.76767676767677,0.0303101837352105,0.0303101836905563
1,0.282828282828283,6.86868686868687,0.0298924230777866,0.029892423034236
1,0.282828282828283,6.96969696969697,0.0294860279929966,0.0294860279505023
1,0.282828282828283,7.07070707070707,0.0290905406392791,0.0290905405977965
1,0.282828282828283,7.17171717171717,0.0287055274533966,0.0287055274128838
1,0.282828282828283,7.27272727272727,0.0283305775613653,0.0283305775217827
1,0.282828282828283,7.37373737373737,0.0279653013126463,0.0279653012739566
1,0.282828282828283,7.47474747474747,0.0276093289265804,0.0276093288887483
1,0.282828282828283,7.57575757575758,0.0272623092411605,0.0272623092041525
1,0.282828282828283,7.67676767676768,0.0269239085552223,0.0269239085190068
1,0.282828282828283,7.77777777777778,0.0265938095560127,0.0265938095205597
1,0.282828282828283,7.87878787878788,0.0262717103248767,0.0262717102901579
1,0.282828282828283,7.97979797979798,0.0259573234144998,0.0259573233804883
1,0.282828282828283,8.08080808080808,0.0256503749917683,0.0256503749584384
1,0.282828282828283,8.18181818181818,0.0253506040408632,0.0253506040081907
1,0.282828282828283,8.28282828282828,0.0250577616217066,0.0250577615896683
1,0.282828282828283,8.38383838383838,0.0247716101793229,0.024771610147897
1,0.282828282828283,8.48484848484848,0.024491922900082,0.0244919228692474
1,0.282828282828283,8.58585858585859,0.0242184831111509,0.0242184830808878
1,0.282828282828283,8.68686868686869,0.0239510837198072,0.0239510836900965
1,0.282828282828283,8.78787878787879,0.0236895266895598,0.0236895266603834
1,0.282828282828283,8.88888888888889,0.0234336225502872,0.0234336225216278
1,0.282828282828283,8.98989898989899,0.0231831899398435,0.0231831899116847
1,0.282828282828283,9.09090909090909,0.0229380551747976,0.0229380551471235
1,0.282828282828283,9.19191919191919,0.0226980518481672,0.0226980518209627
1,0.282828282828283,9.29292929292929,0.0224630204521876,0.0224630204254383
1,0.282828282828283,9.39393939393939,0.0222328080243149,0.0222328079980071
1,0.282828282828283,9.49494949494949,0.0220072678148109,0.0220072677889313
1,0.282828282828283,9.5959595959596,0.0217862589743897,0.0217862589489256
1,0.282828282828283,9.6969696969697,0.0215696462605267,0.0215696462354659
1,0.282828282828283,9.7979797979798,0.0213572997611418,0.0213572997364727
1,0.282828282828283,9.8989898989899,0.0211490946344696,0.021149094610181
1,0.282828282828283,10,0.0209449108640191,0.0209449108401003
1,0.292929292929293,0,NaN,0.707070707
1,0.292929292929293,0.101010101010101,0.435902750132512,0.435902750085114
1,0.292929292929293,0.202020202020202,0.349088402053991,0.349088402021058
1,0.292929292929293,0.303030303030303,0.294478540432072,0.294478540391351
1,0.292929292929293,0.404040404040404,0.255762251155864,0.255762251136158
1,0.292929292929293,0.505050505050505,0.226528384728156,0.226528384709782
1,0.292929292929293,0.606060606060606,0.203535557406533,0.203535557384364
1,0.292929292929293,0.707070707070707,0.184915164389739,0.184915164361281
1,0.292929292929293,0.808080808080808,0.169496419670429,0.169496419637243
1,0.292929292929293,0.909090909090909,0.156501464358947,0.156501464324907
1,0.292929292929293,1.01010101010101,0.145390233367543,0.145390233346709
1,0.292929292929293,1.11111111111111,0.135774575911482,0.135774575897984
1,0.292929292929293,1.21212121212121,0.12736759937313,0.127367599364784
1,0.292929292929293,1.31313131313131,0.119952263909732,0.119952263904258
1,0.292929292929293,1.41414141414141,0.113361110667688,0.113361110558936
1,0.292929292929293,1.51515151515152,0.107462731424437,0.107462731419151
1,0.292929292929293,1.61616161616162,0.102152478693005,0.102152478687102
1,0.292929292929293,1.71717171717172,0.0973459305073993,0.0973459305013972
1,0.292929292929293,1.81818181818182,0.0929741949285446,0.092974194922965
1,0.292929292929293,1.91919191919192,0.0889804731585746,0.0889804731372447
1,0.292929292929293,2.02020202020202,0.085317502131401,0.0853175019911278
1,0.292929292929293,2.12121212121212,0.0819456233064853,0.0819456232422541
1,0.292929292929293,2.22222222222222,0.0788313048828034,0.0788313048797789
1,0.292929292929293,2.32323232323232,0.0759459973268248,0.0759459972859806
1,0.292929292929293,2.42424242424242,0.0732652373020044,0.0732652371601915
1,0.292929292929293,2.52525252525253,0.0707679390419109,0.070767938985686
1,0.292929292929293,2.62626262626263,0.0684358287911448,0.0684358287866055
1,0.292929292929293,2.72727272727273,0.0662529895944425,0.0662529895900377
1,0.292929292929293,2.82828282828283,0.0642054920241251,0.0642054920182893
1,0.292929292929293,2.92929292929293,0.0622810924372005,0.0622810924296435
1,0.292929292929293,3.03030303030303,0.0604689847393718,0.0604689847298392
1,0.292929292929293,3.13131313131313,0.0587595948743017,0.0587595948625757
1,0.292929292929293,3.23232323232323,0.0571444096762848,0.057144409662183
1,0.292929292929293,3.33333333333333,0.0556158335484651,0.0556158335318387
1,0.292929292929293,3.43434343434343,0.0541670678159621,0.0541670677966932
1,0.292929292929293,3.53535353535354,0.0527920086671732,0.0527920086451723
1,0.292929292929293,3.63636363636364,0.0514851604189121,0.0514851603941149
1,0.292929292929293,3.73737373737374,0.0502415614814431,0.0502415614538077
1,0.292929292929293,3.83838383838384,0.04905672090166,0.0490567208711644
1,0.292929292929293,3.93939393939394,0.0479265637590444,0.047926563725684
1,0.292929292929293,4.04040404040404,0.0468473840038804,0.0468473839676651
1,0.292929292929293,4.14141414141414,0.0458158035787409,0.0458158035396937
1,0.292929292929293,4.24242424242424,0.0448287368663651,0.0448287368245195
1,0.292929292929293,4.34343434343434,0.0438833596702813,0.0438833596256801
1,0.292929292929293,4.44444444444444,0.0429770820670532,0.0429770820197467
1,0.292929292929293,4.54545454545455,0.0421075245771274,0.0421075245271721
1,0.292929292929293,4.64646464646465,0.0412724971898492,0.0412724971373066
1,0.292929292929293,4.74747474747475,0.0404699808511312,0.0404699807960668
1,0.292929292929293,4.84848484848485,0.0396981110825301,0.0396981110250123
1,0.292929292929293,4.94949494949495,0.0389551634505027,0.0389551633906021
1,0.292929292929293,5.05050505050505,0.0382395406462839,0.038239540584073
1,0.292929292929293,5.15151515151515,0.0375497609716704,0.0375497609072225
1,0.292929292929293,5.25252525252525,0.0368844480552296,0.0368844479886185
1,0.292929292929293,5.35353535353535,0.0362423216480729,0.0362423215793724
1,0.292929292929293,5.45454545454545,0.035622189369126,0.0356221892984098
1,0.292929292929293,5.55555555555556,0.0350229392874538,0.0350229392147947
1,0.292929292929293,5.65656565656566,0.0344435332441713,0.0344435331696416
1,0.292929292929293,5.75757575757576,0.0338830008292472,0.0338830007529179
1,0.292929292929293,5.85858585858586,0.0333404339394157,0.0333404338618961
1,0.292929292929293,5.95959595959596,0.0328149818527746,0.0328149817792011
1,0.292929292929293,6.06060606060606,0.0323058467636853,0.0323058466925269
1,0.292929292929293,6.16161616161616,0.0318122797285219,0.031812279659286
1,0.292929292929293,6.26262626262626,0.0313335769787997,0.0313335769113971
1,0.292929292929293,6.36363636363636,0.0308690765633957,0.030869076497743
1,0.292929292929293,6.46464646464646,0.0304181552860709,0.0304181552220896
1,0.292929292929293,6.56565656565657,0.0299802259084119,0.0299802258460284
1,0.292929292929293,6.66666666666667,0.0295547345917223,0.0295547345308674
1,0.292929292929293,6.76767676767677,0.0291411585543662,0.0291411584949748
1,0.292929292929293,6.86868686868687,0.0287390039236757,0.0287390038656864
1,0.292929292929293,6.96969696969697,0.0283478037638154,0.0283478037071705
1,0.292929292929293,7.07070707070707,0.0279671162630071,0.0279671162076521
1,0.292929292929293,7.17171717171717,0.0275965230652817,0.0275965230111649
1,0.292929292929293,7.27272727272727,0.027235627733484,0.0272356276805569
1,0.292929292929293,7.37373737373737,0.0268840543316347,0.0268840542798512
1,0.292929292929293,7.47474747474747,0.0265414461159656,0.0265414460652821
1,0.292929292929293,7.57575757575758,0.0262074643250297,0.0262074642754049
1,0.292929292929293,7.67676767676768,0.0258817870602402,0.0258817870116349
1,0.292929292929293,7.77777777777778,0.025564108249048,0.025564108201425
1,0.292929292929293,7.87878787878788,0.0252541366837229,0.025254136637047
1,0.292929292929293,7.97979797979798,0.0249515951293818,0.0249515950836194
1,0.292929292929293,8.08080808080808,0.02465621949551,0.0246562194506292
1,0.292929292929293,8.18181818181818,0.0243677580657631,0.0243677580217335
1,0.292929292929293,8.28282828282828,0.0240859707813183,0.0240859707381111
1,0.292929292929293,8.38383838383838,0.0238106285734817,0.0238106285310693
1,0.292929292929293,8.48484848484848,0.0235415127416431,0.0235415126999992
1,0.292929292929293,8.58585858585859,0.0232784143730233,0.023278414332123
1,0.292929292929293,8.68686868686869,0.0230211338009737,0.0230211337607931
1,0.292929292929293,8.78787878787879,0.0227694800988705,0.0227694800593866
1,0.292929292929293,8.88888888888889,0.0225232706069033,0.0225232705680943
1,0.292929292929293,8.98989898989899,0.0222823304892915,0.0222823304511366
1,0.292929292929293,9.09090909090909,0.0220464923196665,0.0220464922821456
1,0.292929292929293,9.19191919191919,0.0218155956925532,0.0218155956556473
1,0.292929292929293,9.29292929292929,0.0215894868590518,0.0215894868227426
1,0.292929292929293,9.39393939393939,0.0213680183849799,0.0213680183492498
1,0.292929292929293,9.49494949494949,0.0211510488298739,0.021151048794706
1,0.292929292929293,9.5959595959596,0.0209384424453807,0.020938442410759
1,0.292929292929293,9.6969696969697,0.0207300688916861,0.0207300688575951
1,0.292929292929293,9.7979797979798,0.0205258029707329,0.0205258029371577
1,0.292929292929293,9.8989898989899,0.0203255243750805,0.0203255243420068
1,0.292929292929293,10,0.0201291174513458,0.0201291174187598
1,0.303030303030303,0,NaN,0.6969696969
1,0.303030303030303,0.101010101010101,0.425677352184771,0.425677352135601
1,0.303030303030303,0.202020202020202,0.339840300718429,0.33984030068651
1,0.303030303030303,0.303030303030303,NaN,0.286100594892682
1,0.303030303030303,0.404040404040404,0.248123835477488,0.248123835458866
1,0.303030303030303,0.505050505050505,0.219517289546784,0.219517289530144
1,0.303030303030303,0.606060606060606,0.197060289017666,0.197060288998599
1,0.303030303030303,0.707070707070707,0.178901627823581,0.178901627799134
1,0.303030303030303,0.808080808080808,0.163884298453062,0.163884298423512
1,0.303030303030303,0.909090909090909,0.151241225467887,0.151241225435859
1,0.303030303030303,1.01010101010101,0.140440805606519,0.14044080557532
1,0.303030303030303,1.11111111111111,0.131101579664876,0.131101579648151
1,0.303030303030303,1.21212121212121,0.122941996917155,0.122941996906034
1,0.303030303030303,1.31313131313131,0.11574932392689,0.115749323919741
1,0.303030303030303,1.41414141414141,0.10935960684845,0.10935960684366
1,0.303030303030303,1.51515151515152,0.103644316267703,0.103644316263842
1,0.303030303030303,1.61616161616162,0.0985011894527227,0.0985011894482933
1,0.303030303030303,1.71717171717172,0.0938477957196647,0.0938477957149984
1,0.303030303030303,1.81818181818182,0.089616918220999,0.0896169182159915
1,0.303030303030303,1.91919191919192,0.0857531770014004,0.0857531769963989
1,0.303030303030303,2.02020202020202,0.0822105185058269,0.0822105185011405
1,0.303030303030303,2.12121212121212,0.0789503214182802,0.0789503214113507
1,0.303030303030303,2.22222222222222,0.0759399483689502,0.0759399483042924
1,0.303030303030303,2.32323232323232,0.0731516251277519,0.0731516249753411
1,0.303030303030303,2.42424242424242,0.0705615636642019,0.0705615636165285
1,0.303030303030303,2.52525252525253,0.0681492690930856,0.0681492690887548
1,0.303030303030303,2.62626262626263,0.0658969868753675,0.0658969868633272
1,0.303030303030303,2.72727272727273,0.063789258127749,0.0637892580660207
1,0.303030303030303,2.82828282828283,0.0618125590750012,0.0618125589361728
1,0.303030303030303,2.92929292929293,0.0599550065829419,0.0599550065265256
1,0.303030303030303,3.03030303030303,0.0582061160217426,0.0582061160090016
1,0.303030303030303,3.13131313131313,0.0565566008935257,0.0565566008921519
1,0.303030303030303,3.23232323232323,0.0549982060341342,0.0549982060304551
1,0.303030303030303,3.33333333333333,0.0535235679888308,0.0535235679842772
1,0.303030303030303,3.43434343434343,0.0521260975222108,0.0521260975166681
1,0.303030303030303,3.53535353535354,0.0507998802654968,0.0507998802588661
1,0.303030303030303,3.63636363636364,0.0495395923101172,0.0495395923023146
1,0.303030303030303,3.73737373737374,0.0483404281836063,0.0483404281745622
1,0.303030303030303,3.83838383838384,0.0471980391354177,0.0471980391250755
1,0.303030303030303,3.93939393939394,0.0461084800480735,0.0461084800363888
1,0.303030303030303,4.04040404040404,0.0450681635969814,0.0450681635839206
1,0.303030303030303,4.14141414141414,0.0440738205281631,0.0440738205137025
1,0.303030303030303,4.24242424242424,0.043122465120633,0.0431224651047576
1,0.303030303030303,4.34343434343434,0.0422113650596315,0.0422113650423337
1,0.303030303030303,4.44444444444444,0.041338015076325,0.0413380150576043
1,0.303030303030303,4.54545454545455,0.0405001138151159,0.0405001137949777
1,0.303030303030303,4.64646464646465,0.0396955434761547,0.0396955434546092
1,0.303030303030303,4.74747474747475,0.0389223518517821,0.0389223518288442
1,0.303030303030303,4.84848484848485,0.0381787364344134,0.0381787364101017
1,0.303030303030303,4.94949494949495,0.0374630303221378,0.0374630302964741
1,0.303030303030303,5.05050505050505,0.0367736896889274,0.036773689661936
1,0.303030303030303,5.15151515151515,0.0361092826202964,0.036109282592004
1,0.303030303030303,5.25252525252525,0.03546847914374,0.035468479114175
1,0.303030303030303,5.35353535353535,0.0348500423072536,0.0348500422764459
1,0.303030303030303,5.45454545454545,0.0342528201794837,0.0342528201474642
1,0.303030303030303,5.55555555555556,0.0336757386622186,0.0336757386290192
1,0.303030303030303,5.65656565656566,0.0331177950205017,0.0331177949861548
1,0.303030303030303,5.75757575757576,0.0325780520480777,0.0325780520126161
1,0.303030303030303,5.85858585858586,0.0320556327964997,0.0320556327599565
1,0.303030303030303,5.95959595959596,0.0315497158053268,0.0315497157677351
1,0.303030303030303,6.06060606060606,0.0310595307786609,0.0310595307400537
1,0.303030303030303,6.16161616161616,0.0305843546600091,0.0305843546204192
1,0.303030303030303,6.26262626262626,0.0301235080632752,0.0301235080227351
1,0.303030303030303,6.36363636363636,0.0296763520227197,0.0296763519812615
1,0.303030303030303,6.46464646464646,0.029242285029097,0.0292422849867524
1,0.303030303030303,6.56565656565657,0.0288207403229783,0.0288207402797785
1,0.303030303030303,6.66666666666667,0.0284111834195787,0.0284111833755543
1,0.303030303030303,6.76767676767677,0.0280131098422991,0.02801310979748
1,0.303030303030303,6.86868686868687,0.0276260430447221,0.0276260429991376
1,0.303030303030303,6.96969696969697,0.0272495325030213,0.0272495324567003
1,0.303030303030303,7.07070707070707,0.0268831519626904,0.0268831519156608
1,0.303030303030303,7.17171717171717,0.0265264978252121,0.0265264977775013
1,0.303030303030303,7.27272727272727,0.0261791876618018,0.0261791876134363
1,0.303030303030303,7.37373737373737,0.0258408588426931,0.0258408587936989
1,0.303030303030303,7.47474747474747,0.0255111672716158,0.0255111672220181
1,0.303030303030303,7.57575757575758,0.0251897862161617,0.025189786165985
1,0.303030303030303,7.67676767676768,0.0248764052256643,0.0248764051749325
1,0.303030303030303,7.77777777777778,0.0245707291290437,0.0245707290777798
1,0.303030303030303,7.87878787878788,0.0242724771058036,0.0242724770540302
1,0.303030303030303,7.97979797979798,0.0239813818240231,0.0239813817717618
1,0.303030303030303,8.08080808080808,0.0236971886397704,0.0236971885870425
1,0.303030303030303,8.18181818181818,0.0234196548528921,0.023419654799718
1,0.303030303030303,8.28282828282828,0.0231485490145966,0.0231485489609959
1,0.303030303030303,8.38383838383838,0.0228836502826735,0.0228836502286656
1,0.303030303030303,8.48484848484848,0.0226247478205684,0.0226247477661719
1,0.303030303030303,8.58585858585859,0.0223716402368693,0.0223716401831527
1,0.303030303030303,8.68686868686869,0.0221241350620684,0.0221241350094736
1,0.303030303030303,8.78787878787879,0.0218820482597392,0.0218820482083409
1,0.303030303030303,8.88888888888889,0.0216452037695141,0.0216452037189611
1,0.303030303030303,8.98989898989899,0.0214134330794745,0.0214134330297416
1,0.303030303030303,9.09090909090909,0.0211865748257687,0.0211865747768316
1,0.303030303030303,9.19191919191919,0.0209644744174539,0.0209644743692893
1,0.303030303030303,9.29292929292929,0.0207469836847279,0.0207469836373136
1,0.303030303030303,9.39393939393939,0.0205339605488669,0.0205339605021814
1,0.303030303030303,9.49494949494949,0.0203252687123204,0.0203252686663432
1,0.303030303030303,9.5959595959596,0.0201207773675427,0.020120777322254
1,0.303030303030303,9.6969696969697,0.019920360923251,0.019920360878632
1,0.303030303030303,9.7979797979798,0.0197238987469065,0.019723898702939
1,0.303030303030303,9.8989898989899,0.0195312749223056,0.0195312748789719
