t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
1.34158741639848,0.58864115126132,4.10079539454243,3.03132016343988,0,3.03132016343988,5.10569244638585,0,1.02642311159646,13.8528722672259,13.2642311159646,0.0424923539253276,0.296024919268502,0.218822501569698,0.368565619309523,0.0740946059269487
1.41166356693366,0.633606073208015,4.39420591593707,3.24801135914572,0,3.24801135914572,5.51377382006623,0,1.12844345501656,14.9180406233736,14.2844345501656,0.0424724727063205,0.294556505567643,0.217723723989378,0.369604424553399,0.0756428731832592
1.51865257081965,0.70889543029269,4.88331823709699,3.60880725776953,0,3.60880725776953,6.19370039589322,0,1.2984250989733,16.6931464200257,15.984250989733,0.0424662560583709,0.292534320027216,0.216184963994581,0.371032532756259,0.0777819271635732
1.62564157470564,0.792837743382967,5.42670290141736,4.0097572122863,0,4.0097572122863,6.94916809096293,0,1.48729202274073,18.6657579707903,17.8729202274073,0.0424755182523884,0.290730379656134,0.214818879499086,0.372294985386479,0.079680237205913
1.73263057859163,0.886128970616502,6.03020736220608,4.45564476481944,0,4.45564476481944,7.78868170162041,0,1.6971704254051,20.8578332246675,19.971704254051,0.0424842293574637,0.28910996157906,0.213619733019534,0.373417584546084,0.0813684914978581
1.83961958247762,0.989692589516257,6.70076924942883,4.95125092207787,0,4.95125092207787,8.72161613720536,0,1.93040403430134,23.2937329325297,22.3040403430134,0.0424875047886444,0.287664036882265,0.212557211693771,0.374418997696399,0.082872248938921
1.96507144960789,1.12589410204151,7.58286150843624,5.6028583042275,0,5.6028583042275,9.94857585013099,0,2.23714396253275,26.497333727369,25.3714396253275,0.0424908450648595,0.286174510479291,0.211449890086123,0.375455732734918,0.0844290216348074
2.09052331673816,1.28000144076166,8.58095736316355,6.34026645430863,0,6.34026645430863,11.3369790539777,0,2.58424476349444,30.122449075706,28.8424476349444,0.0424932726268259,0.284869179846474,0.21048309977631,0.376363124574791,0.0857913231755996
2.21597518386843,1.45428224032542,9.71030689517771,7.17482387870325,0,7.17482387870325,12.9081046191048,0,2.97702615477619,34.2245437880874,32.7702615477619,0.0424923776728798,0.283723486726435,0.209639722975668,0.377159289515431,0.0869851231095859
2.3414270509987,1.65147984152864,10.988354681583,8.11924237471037,0,8.11924237471037,14.6860776450347,0,3.42151941125867,38.8666739541153,37.2151941125867,0.0424908970466143,0.282719192657325,0.208899850403862,0.377857844547557,0.088032215344642
2.52477221880203,1.98759777798162,13.1654976599993,9.72746807273148,0,9.72746807273148,17.7143725861846,0,4.17859314654615,46.7735292434431,44.7859314654615,0.0424940732532013,0.281473257907834,0.207969512458697,0.378726447901467,0.089336708478801
2.70811738660536,2.39018185385995,15.7731360267318,11.6540846786018,0,11.6540846786018,21.3417765642669,0,5.08544414106672,56.2446232645271,53.8544414106672,0.0424961839039894,0.280438113213922,0.207203533461159,0.379445630987574,0.0904165384333555
2.89146255440869,2.87218638499562,18.8966083144504,13.9626356772145,0,13.9626356772145,25.687395193332,0,6.17184879833299,67.5906743683255,64.7184879833299,0.0424938264314994,0.279574194088908,0.206576362903663,0.380043481344072,0.0913121352318576
3.07480772221201,3.44955177881514,22.6394241590545,16.7286398105234,0,16.7286398105234,30.8944511756624,0,7.47361279391559,81.185679717971,77.7361279391559,0.042489658161371,0.278859821555982,0.206054070972081,0.380540648091952,0.0920558012186138
3.29935535712305,4.31513363603008,28.2551833814067,20.8682671078532,0,20.8682671078532,38.6987603914079,0,9.42469009785197,101.56203461455,97.2469009785197,0.0424876643364517,0.278206157336659,0.205473109977098,0.381035694472626,0.0927973738771652
3.52390299203408,5.39780217462081,35.2539725367776,26.0358331369263,0,26.0358331369263,48.4318445389631,0,11.8579611347408,126.977413522029,121.579611347408,0.0425099395624749,0.277639712126138,0.205043026273405,0.381420940902698,0.0933863811352844
3.74845062694511,6.74881789078628,43.9753919489901,32.4951491684967,0,32.4951491684967,60.5764328939894,0,14.8941082234974,158.68990012576,151.941082234974,0.0425283391409152,0.277115253800904,0.204771375763327,0.381728344689758,0.0938566866050956
