RA,E,Q,U,X,A,RI,size,t
109,191,212,0,93,64,0,669,6.985
111,192,212,0,93,62,0,670,6.99
111,194,213,0,93,62,0,673,6.995
111,197,213,0,93,61,0,675,7
61,103,125,0,45,26,0,360,7.005
62,103,126,0,45,24,0,360,7.01
63,104,127,0,46,24,0,364,7.015
63,105,127,0,46,25,0,366,7.02
63,105,127,0,46,26,0,367,7.025
65,105,128,0,47,24,0,369,7.03
65,108,131,0,47,21,0,372,7.035
65,110,132,0,47,22,0,376,7.04
65,111,132,0,47,21,0,376,7.045
65,111,132,0,47,24,0,379,7.05
65,111,133,0,47,26,0,382,7.055
65,112,134,0,47,24,0,382,7.06
65,112,134,0,47,26,0,384,7.065
65,112,134,0,47,29,0,387,7.07
66,112,136,0,47,31,0,392,7.075
66,112,138,0,47,33,0,396,7.08
67,112,140,0,47,32,0,398,7.085
68,112,141,0,47,31,0,399,7.09
68,112,141,0,47,33,0,401,7.095
68,112,141,0,47,34,0,402,7.1
68,114,141,0,47,34,0,404,7.105
68,114,142,0,47,33,0,404,7.11
68,115,142,0,48,32,0,405,7.115
68,116,142,0,48,33,0,407,7.12
68,116,142,0,48,34,0,408,7.125
68,116,143,0,48,34,0,409,7.13
69,116,145,0,49,32,0,411,7.135
69,116,146,0,50,32,0,413,7.14
69,118,146,0,50,31,0,414,7.145
70,118,146,0,50,30,0,414,7.15
71,118,148,0,50,27,0,414,7.155
71,118,150,0,51,25,0,415,7.16
72,118,150,0,52,24,0,416,7.165
74,120,150,0,53,21,0,418,7.17
74,120,151,0,53,23,0,421,7.175
75,120,152,0,53,23,0,423,7.18
76,120,152,0,54,25,0,427,7.185
76,120,153,0,55,25,0,429,7.19
76,121,154,0,55,24,0,430,7.195
76,122,154,0,55,29,0,436,7.2
77,124,154,0,56,32,0,443,7.205
79,125,154,0,56,30,0,444,7.21
79,125,154,0,56,32,0,446,7.215
80,125,155,0,56,34,0,450,7.22
80,127,156,0,56,36,0,455,7.225
80,127,157,0,56,38,0,458,7.23
80,128,157,0,56,39,0,460,7.235
80,129,159,0,56,38,0,462,7.24
83,132,159,0,56,33,0,463,7.245
83,132,160,0,56,34,0,465,7.25
84,132,160,0,56,36,0,468,7.255
84,133,160,0,56,38,0,471,7.26
85,133,162,0,56,36,0,472,7.265
85,133,164,0,56,36,0,474,7.27
86,133,165,0,57,34,0,475,7.275
86,134,165,0,57,34,0,476,7.28
86,135,168,0,57,31,0,477,7.285
86,135,169,0,58,32,0,480,7.29
86,136,171,0,58,31,0,482,7.295
86,136,172,0,58,34,0,486,7.3
87,138,173,0,58,32,0,488,7.305
87,140,174,0,58,30,0,489,7.31
87,141,174,0,58,31,0,491,7.315
88,141,175,0,59,29,0,492,7.32
89,141,175,0,59,29,0,493,7.325
89,141,175,0,60,28,0,493,7.33
89,141,175,0,62,31,0,498,7.335
89,144,176,0,62,29,0,500,7.34
89,144,176,0,62,33,0,504,7.345
89,144,177,0,62,32,0,504,7.35
90,145,178,0,63,30,0,506,7.355
90,145,178,0,63,32,0,508,7.36
90,145,180,0,63,31,0,509,7.365
90,146,181,0,64,30,0,511,7.37
90,149,182,0,64,29,0,514,7.375
91,150,182,0,64,28,0,515,7.38
91,151,183,0,65,29,0,519,7.385
91,151,184,0,65,31,0,522,7.39
92,152,185,0,65,30,0,524,7.395
92,154,185,0,65,29,0,525,7.4
92,156,186,0,65,29,0,528,7.405
92,158,187,0,65,26,0,528,7.41
93,159,188,0,65,25,0,530,7.415
93,159,189,0,65,30,0,536,7.42
93,160,190,0,65,29,0,537,7.425
94,160,191,0,65,28,0,538,7.43
94,161,192,0,65,31,0,543,7.435
94,161,194,0,66,31,0,546,7.44
96,163,194,0,67,31,0,551,7.445
97,164,195,0,68,29,0,553,7.45
97,165,197,0,68,29,0,556,7.455
97,165,198,0,68,30,0,558,7.46
97,165,199,0,69,29,0,559,7.465
98,165,199,0,69,30,0,561,7.47
98,166,201,0,71,29,0,565,7.475
98,167,201,0,71,32,0,569,7.48
98,169,202,0,72,30,0,571,7.485
98,169,203,0,72,32,0,574,7.49
99,169,205,0,72,33,0,578,7.495
99,170,208,0,72,31,0,580,7.5
100,171,210,0,72,27,0,580,7.505
102,171,210,0,72,33,0,588,7.51
103,171,210,0,74,33,0,591,7.515
104,172,210,0,74,33,0,593,7.52
105,172,211,0,74,34,0,596,7.525
106,173,212,0,74,34,0,599,7.53
106,174,212,0,74,36,0,602,7.535
106,175,212,0,74,36,0,603,7.54
106,175,213,0,75,36,0,605,7.545
107,176,214,0,75,36,0,608,7.55
108,177,215,0,75,33,0,608,7.555
108,178,216,0,75,33,0,610,7.56
108,180,217,0,75,33,0,613,7.565
108,181,219,0,75,35,0,618,7.57
109,182,220,0,75,32,0,618,7.575
110,183,221,0,75,32,0,621,7.58
110,183,221,0,75,36,0,625,7.585
111,184,223,0,75,33,0,626,7.59
111,184,223,0,75,36,0,629,7.595
111,187,223,0,75,37,0,633,7.6
111,188,223,0,76,40,0,638,7.605
113,188,225,0,76,39,0,641,7.61
113,190,225,0,76,40,0,644,7.615
113,190,226,0,76,44,0,649,7.62
113,191,226,0,76,44,0,650,7.625
114,191,226,0,76,45,0,652,7.63
114,193,226,0,76,45,0,654,7.635
114,194,227,0,77,46,0,658,7.64
114,195,227,0,78,46,0,660,7.645
114,195,229,0,78,49,0,665,7.65
114,196,231,0,78,47,0,666,7.655
114,196,232,0,78,51,0,671,7.66
114,196,233,0,79,54,0,676,7.665
114,197,236,0,79,54,0,680,7.67
116,198,237,0,79,52,0,682,7.675
116,199,238,0,79,53,0,685,7.68
116,200,238,0,79,56,0,689,7.685
117,201,239,0,79,59,0,695,7.69
117,201,239,0,80,61,0,698,7.695
117,201,239,0,80,66,0,703,7.7
117,203,239,0,80,66,0,705,7.705
117,206,243,0,80,63,0,709,7.71
117,207,243,0,81,66,0,714,7.715
118,207,244,0,81,65,0,715,7.72
118,209,244,0,82,65,0,718,7.725
118,209,245,0,82,67,0,721,7.73
118,210,248,0,82,64,0,722,7.735
119,212,248,0,82,65,0,726,7.74
119,214,248,0,82,68,0,731,7.745
120,214,249,0,82,70,0,735,7.75
121,216,251,0,83,66,0,737,7.755
122,216,252,0,83,66,0,739,7.76
124,216,252,0,83,67,0,742,7.765
126,216,253,0,85,66,0,746,7.77
128,216,255,0,85,65,0,749,7.775
130,217,256,0,85,63,0,751,7.78
131,218,258,0,85,61,0,753,7.785
133,220,259,0,85,63,0,760,7.79
134,223,260,0,86,60,0,763,7.795
134,224,260,0,86,65,0,769,7.8
