t,A,E,RA,RI,R,Q,U,X,M_or_V,total_prot,a,e,r,q,x
20.8460598310759,20.7332285861566,30.3883622265507,18.9362504888459,179.857728545151,198.793979033997,182.745873008438,0,45.4364682521095,478.097911107252,457.364682521095,0.0433660723138058,0.063560960047227,0.41580181468185,0.382235246720086,0.0950359062370318
20.859657062003,20.7962762938464,30.4810852018989,18.991966435379,180.408171392182,199.400137827561,183.304978423568,0,45.576244605892,479.558722352766,458.76244605892,0.0433654426966059,0.0635606939904158,0.415799209842921,0.382236772848702,0.0950378806213555
20.8732542929301,20.8595725253628,30.5740920481533,19.0483438729799,180.959773220151,200.008117093131,183.865767313028,0,45.7164418282569,481.023990807932,460.164418282569,0.0433649317372442,0.0635604307319491,0.415796552594385,0.38223824762712,0.0950398373093018
20.8900529911399,20.938692923927,30.6893757773348,19.1244218779482,181.637072363738,200.761494241686,184.560696015217,0,45.8901740038042,482.840432961969,461.901740038042,0.0433656576676465,0.0635600784074189,0.415792631553495,0.382239521415046,0.0950421109563928
20.9068516893497,21.0178226687746,30.8051048150351,19.1979540687898,182.31989204399,201.51784611278,185.258360742252,0,46.064590185563,484.663724524404,463.64590185563,0.0433657845744474,0.0635597492782524,0.415789001560881,0.382241028919678,0.0950444356667413
20.9236503875595,21.0966491617651,30.9212884998715,19.2659427630629,183.011389639839,202.277332402902,185.958896722219,0,46.2397241805547,486.493890967312,465.397241805547,0.0433646743637787,0.0635594589654347,0.415785965987583,0.382243025400526,0.0950468752826777
20.9404490857693,21.1759522504715,31.0379084050739,19.3358289241159,183.703766393806,203.039595317921,186.662002978396,0,46.4155007445991,488.330959696462,467.155007445991,0.0433639355236336,0.0635591657435903,0.415782762256416,0.382244867485818,0.0950492689905431
20.9596182406942,21.2684429561033,31.1714835558353,19.4314003738913,184.480756683194,203.912157057086,187.466912490337,0,46.6167281225842,490.435724181945,469.167281225842,0.043366422769425,0.0635587540198664,0.415777536184205,0.382245630256716,0.095051656769787
20.9787873956192,21.3604229517993,31.3056594643182,19.5186034497846,185.270299372526,204.78890282231,188.275649829303,0,46.8189124573257,492.549547525056,471.189124573257,0.0433670542570394,0.0635583965544617,0.415773202617535,0.382247127776978,0.0950542187939864
20.9979565505442,21.4507402417139,31.4404671243271,19.586416930464,186.083979302095,205.670396232559,189.088690685509,0,47.0221726713772,494.672466955486,473.221726713772,0.0433635216727036,0.0635581505431883,0.415770858439684,0.382250283403229,0.0950571859411949
