t,A,E,R,Q,U,X,M_or_V,a,e,r,q,x
8.48317225478762,38.4639474785179,193.541567413749,122.090211619051,211.209939851378,0,83.8446781338681,649.150344496564,0.0592527567837122,0.298145982752034,0.188076941888917,0.325363672132343,0.129160646442993
8.59355758341358,42.9584500317404,216.14882990647,136.350014540572,235.881348280818,0,93.6363636363636,724.975006395964,0.0592550772823159,0.2981465953992,0.188075469275007,0.325364800441114,0.129158057602363
8.59355758341358,42.9584500317404,216.14882990647,136.350014540572,235.881348280818,0,93.6363636363636,724.975006395964,0.0592550772823159,0.2981465953992,0.188075469275007,0.325364800441114,0.129158057602363
8.59355758341358,21.4792250158702,108.074414953235,68.1750072702862,117.940674140409,0,46.8181818181818,362.487503197982,0.0592550772823159,0.2981465953992,0.188075469275007,0.325364800441114,0.129158057602363
8.70667725076009,24.0539030498873,121.024996055381,76.3437421611195,132.073702221565,0,52.4273535307618,405.923697018715,0.0592572033279898,0.298147156581996,0.188074120140859,0.325365834001743,0.129155685947413
8.94066788242994,30.4125485345429,153.00885959941,96.5179490189622,166.977838030008,0,66.2802440867785,513.197439269702,0.0592609124819894,0.298148135378749,0.188071766601779,0.325367636805872,0.12915154873161
9.17539870592385,38.4802872002264,193.589427362781,122.114630521976,211.263596267527,0,83.8565498116464,649.304491164157,0.0592638549769369,0.298148911638804,0.188069899690719,0.325369066658921,0.12914826703462
9.28563208419377,42.9693407766175,216.169280197298,136.357144450013,235.905092404811,0,93.6363636363636,725.037221465103,0.0592650135806658,0.298149217443594,0.188069164469201,0.325369629890326,0.129146974616213
9.28563208419377,42.9693407766175,216.169280197298,136.357144450013,235.905092404811,0,93.6363636363636,725.037221465103,0.0592650135806658,0.298149217443594,0.188069164469201,0.325369629890326,0.129146974616213
9.28563208419377,21.4846703883087,108.084640098649,68.1785722250066,117.952546202405,0,46.8181818181818,362.518610732551,0.0592650135806658,0.298149217443594,0.188069164469201,0.325369629890326,0.129146974616213
